Id,Text,Label
29,"the aircraft was grounded. first officer window arcing ; lower forward corner delaminated, fractured, overheating. the flight declare dan emergency and diverted to lax without further incident. maintenance found forward window seal loose and flapping on first officer ' s side window. cleaned first officer side window with alcohol. window cleaned clear. iaw amm 30-41-11 window heat control unit system test good. no evidence of arcing or de-lamination. inspected first officer nr 1 windshield per amm56-11-00-200-803. repaired the outboard vertical pre-molded seal and aerodynamic smoother per amm56-11-00-300-801. cks ok. nature of condition : smoke fumes odors sparks, over temperature precautionary procedure : unsched landing part name : seal part condition : loose",Yes
30,"at cruise fl410cockpit overtemp occured with temperature control inputs having no effect. ran qrh procedure, "" cabin temperature inop "" to step 4 which directed unsatisfactory to "" cabin temperature hot "" procedure. we made it to step 12 with left pack selected auto, right pack off. the left pack failed with inop light illuminated. turned on right pack to auto & remained pack off. cabin altitude alarm annunciated and cabin altitude began rapidly climbing. decent initated to fl250 with quick don o2. right pack did not begin operating so we continued descent to 10,000 feet. heard loud knocking on left side of aircraft aft of the co cockpit. declared emergency & diverted to kden. bit check of left pack temperature controller showed left pack temperature control valve f",Yes
31,"passenger seat 5a oxygen mask door failed to open during an oxygen mask drop test. repaired broken wires. operation check good iaw wdm 35-21-12, swpm 20-10-13, and amm 35-21-00-710-801.",Yes
32,"aircraft was grounded : flight diverted to snn on account of windshield crack on captain side. emergency was declared. pilot reports captains windscreen heat arced in-flight, followed by shattering of same windscreen. maintenance removed and replaced left window heat control unit iaw amm 30-41-01. window heat operation check ok iaw amm 30-41-00 710-801. removed and replaced captains l-1 window iaw amm 05-11-01. all required checks normal.",Yes
33,"aircraft performed an unscheduled landing at jfk due to crew oxygen cylinder with low pressure and during cruise at 37,0 00 feet and the oxygen pressure drops 250 pounds per square inch with 1 hr. maintenance personnel performed an oxygen crew inspection iaw amm 35-12-85, detecting oxygen bottle manometer was indicated 0 pounds per square inch ; so the oxygen cylinders were replaced and leak check was performed iaw dmc-b787-a-12-15-08-00b-200a-a, tested correct. the overweight landing condition inspection was not necessary due to that the landing condition values were within limits iaw dmc-b787-a-05-51-01-00b-311a-a, table 5, all correct.",Yes
34,"flight deck got progressively colder in-flight. all gasper vents opened and captain foot air and windshield air open, first officer foot and windshield air closed. "" cont cab "" in the 3 oclock position. cont cab duct temperature 10 deg center. flight deck estimate to be in the low 60 deg. went to full "" w "" on cont cab temperature controller, duct temperature got to 30 deg and then back to 20 deg. flightdeck stayed in the low to mid 60 ' s throughout flight. on descent duct temperature stayed between 10 - 20 deg. below 10k ft went to5 deg. no lights on master caution "" recall "". left & right pack temperature equal throughout. grounded - yes. checked and cleaned cont cab zone temperature sensor, checks good. built in test equipment check of zone temperature cont. showed cont cab trim air valve fault. replaced cont cab thrust reverser nature of condition : other precautionary procedure : other part name : control valve part condition : malfunctioned",Yes
35,"aircraft was grounded. during cruise, the right forward pilot co-pilot window pane cracked. aircraft pressure was maintained. removed and replaced the r1 window assembly iaw amm 56-11-01 and the window heat controller unit iaw amm 30-41-01 ( aala20170202022 ). operational check good. nature of condition : other precautionary procedure : none part name : window part condition : cracked",Yes
36,"after takeoff, observed the control cabin zone temperature light was illuminated. followed the qrh and the zone temperature extinguished when the master caution system was re-set. the temperature controller worked normally. aircraft grounded. performed pa ck zone control built in test equipment on both controllers found flight deck trim valve faults on both controller on built in test equipment, and on history. right emoved and replaced the flight deck trim valve iaw amm 21-61-00. work accomplished iaw fim 21-62, 833, and 832, operated pack and varied control cabin temperature, operation check good.",Yes
37,"per flight crew verbal, captain side window locking handle is jammed unable to secure closed. appeared secured closed when departing sjc but had a massive air leak. declared emergency. captain reports air leak at lt sliding window unable to duplicate. pressurized cabin to 4.0 pounds per square inch differential no unusual noise or leakage detected per mm05-51-91-790-801. captain sliding window operates normal, no binding, no damage noted. ok for service. nature of condition : other precautionary procedure : unsched landing part name : handle part condition : jammed",Yes
38,oxygen panel mask deployed. door fell open but generator did not activated. inspected passenger oxygen system no defects. checked affected mask compartment and found ok. repositioned and secured the oxygen masks. performed security check and amm 35-21. aircraft ok for service.,Yes
39,"l1 windshield cracked in-flight. flight diverted to mia due to the l2 window outer pane had shattered. flight landed without incident. aircraft removed from service. aircraft was grounded. replaced l1 window and window heat controller iaw amm 30-41-00, and amm 56-11-01.",Yes
40,primary flight deck temperature controller inoperative. aircraft grounded. nr 2 temperature controller logged flight tcv fault. removedand replaced control cabin trim air valve v143. ops normal iaw amm 21-61-21-400-801. leak checked good. nature of condition : warning indication precautionary procedure : other part name : control valve part condition : failed,Yes
41,"at flight level 220, single pack operations, right pack operating, unable to control cabin temperature. right pack output temperature 110 degrees fahrenheit at cruise power, regardless of temperature control position, including all 3. flight attendant complained of blowing hot air and very up set passengers. air abort to dfw with throttles. maintenance replaced the right standby temperature control valve per mm 21-51-11 and tightened b-nut on right, pack condition air check valve per mm 20-10-51 and performed satisfactory operational checks. aircraft was grounded",Yes
42,"( aircraft 682, low pressure 5961487 ) flight deck temperature fluctuted between full hot and full cold with associated burning odo right when hot. turning off flight deck auto control and running left pack in stby w mode was only way to maintain adequate temperature. corrective action : remove and replace flight deck trim valve per b757 amm 21-62. remove and replace cabin zone temperature controller per b757 amm 21-62. trim valve still oscillates. remove and replace cockpit temperature control sensor and temperature bulb per b757 amm 21-61. closed all access panels in forward cargo comp.",Yes
43,"inspection type : na * diversion - no emergency declared - no equipment used - ac taken oos * during cruise fl370 eicas message flight deck temperature aft cabin temperature forward cabin temperature indicated ran flight deck overheat checklist and could not control temperature, divert ed to bwi swap trim air modulating valves with the aft, cycled all circuit-breaker fault clear, bit zone temperature controller no fault good, re swap valves again operation check good. ts per fim 21-60-00-815-804.",Yes
44,"aircraft was grounded. during cruise, the right forward pilot co-pilot window pane cracked. aircraft pressure was maintained. removed and replaced the r1 window assembly iaw amm 56-11-01 ( aala20170202021 ) and the window heat controller unit iaw amm 30-41-01. operational check good. nature of condition : other precautionary procedure : none part name : controller part condition : unserviceable",Yes
45,aircraft was grounded : l-1 flight deck windshield cracked occurred at 39000 with no overheat indication. overheat light came on approximately 30 second after the windshield cracked. removed and replaced window heat control unit for l1 window and the l1 windshield.,Yes
46,discrepancy flight deck comp temperature control inoperative. corrective action right & right flight deck trim air modulating valve iaw amm 21-61-07. operation check ok.,Yes
47,"ship 6804 oxygen panel mask deployed : oxygen masks came down at takeoff at 30abc did not start interior. corrective actuator ion : re secured power supply unit oxygen panel as per b757 amm 35-20, nml ( 0874896 )",Yes
48,"control cabin light illuminated on recall, extinguished on re-set. aircraft grounded. verified discrepancy nr 2 temperature controller shows flight deck temperature control valve fault on both & last flight built in test equipment. removed and replaced temperature control valve iaw amm21-51-10. built in test equipment tested and leak checked good. nature of condition : warning indication precautionary procedure : other part name : control valve part condition : failed",Yes
49,flight deck comp auto temperature control inoperative. removed and replaced flight deck trim air modify valve iaw amm 21-61-07. normal.,Yes
50,"emergency declared, landed without incident, flight deck temperature excessive heat and uncontrollable. cabin temperature alt check left ist run. flight deck temperature eicas illuminated later. flight deck temperature 99. diverted to stl. when l-pack selected off, no eicas msg. manual locked out pack flow control valve. pack off no eicas off message or ovrhead light. swap circuit cards m863 for ts. when power back on, found circuit-breaker 653 l-pack flow control popped. re-set circuit-breaker, left & right pk ops norm. replaced m863 precaution. ck wires on tb 158 & connector plug d20316 d746 d708 for security. ops norm mm 21-51-00-501-1.",Yes
51,"all oxygen masks deployed, actuated from switch in-flight deck. inspected and found one oxygen compartment door in aft rig heat lavatory did not open. removed and replaced lsu o2 door latch ref mm 35-22-21. drop test good",Yes
52,"inspection type : mx, flight deck trim air valve position indicator inop, temperature control normal. right & right flight deck trim air valve indicator assembly iaw amm 21-64-01.",Yes
53,"flight deck trim air valve position indicator will not move to full cold position when flight deck compartment temperatu re control is moved toward "" center "". operation check normal. also verified trim air valve operates normally. all work iaw amm 21-51-00.",Yes
54,"l1 windshield cracked in-flight. flight diverted due to the l2 window outer pane had shattered. no emergency declared. f light landed without incident. aircraft removed from service. replaced the l1 window and window heat controller iaw amm 30-41-00, and amm 56-11-01. aircraft was grounded.",Yes
55,l1 windshield cracked in cruise flight followed by left forward window overheat light. grounded - yes. emergency landing declar ed - removed and replaced #1 window ref b737-900 amm 56-11-11401. ops leak check good.,Yes
56,"on master caution recal cont cab zone temperature light illuminated. extinguished on mc re-set. aircraft grounded. confirmed fault, right pack zone temperature controller built in test equipment shows hard fail flight deck tcv. removed & replaced the flight deck tcv iaw amm 21-61-21, ground functional checked & leak checked normal iaw amm 21-61-00-700-806-002. pack zone temperature controller built in test equipment test. nature of condition : warning indication precautionary procedure : other part name : control valve part condition : failed",Yes
57,first officer ' s flight deck seat aft inboard seat track worn to ck limits right & right flight deck seat track per amm 25-11-11 ( d86 ),Yes
58,"left pack light illuminated with recall. light extinguised with master caution re-set. aircraft grounded. performed a left pack cabin temperature controller built in test equipment test iaw amm 21-61-00. found tcv to be inoperative. removed and replaced the left pack temperature control valve iaw amm 21-51-10. built in test equipment tested, ops and leak checked good. nature of condition : warning indication precautionary procedure : other part name : control valve part condition : inoperative",Yes
59,"during flight, the sun shade screen was placed over left forward windshield resulting in a spark on lower left corner of window with an electrical odor and over heat light on over-head panel. light went out after 5 minutes ops normal. maintenance replaced the 1l window iaw amm 56-11. leak checked ok, window heat ops ok iaw amm 30-41. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : window part condition : shorted",Yes
60,"during decent, fa ' s reported hot cabin temps, followed qrh 2.7, turned off right pack, continued decent with uncontrollable temperature. aircraft grounded. accomplished built in test equipment check of right pack, showed tcv fault, fault cleared iaw fim 21-62, task 801. operation check of right pack and temperature control normal iaw amm 21-61-00. nature of condition : warning indication precautionary procedure : other part name : aircraft pack part condition : malfunctioned",Yes
61,"due repeat low crew o2 and frequent servicing ref low pressure 6294900, 6314977 & amperage ; 6314977 plan performing fim task b787-a-35 - 10-f1-01a-421a-a for crew oxygen low message. insure crew o2 pressure indication system operates normal. note : prior servicing - make sure bottles where installed and valves opened correctly. service bottles full per amm 12-15-08-00b-200a-a and perform leak test ref 35-11-00-18a-364a-a. please advise tomc of findings and status before releasing for next flig heat, carried by elb preformed leak check. found leak at supply line fitting ( hard line connected to quick disconnect line ). secured fitting and replaced both o2 bottle due to both bottles depleting to zero. operation check o2 system, no further",Yes
62,flight deck temperature eicas message. removed and replaced flight deck trim air valve iaw amm 21-61-00. operation check good.,Yes
63,"flight deck temperature light came on during cruise flight. fault code 21-90-63-00. manual mode works, but the cockpit temperature bec ame very high on final approach. performed fault tree 805 fim 21-61 and found flight deck trim air valve. removed and replaced flight deck trim air valve iaw amm 21-61-07 operation check good. ac remains etops 180.",Yes
64,"left forward windshield began arcing during cruise, at fl 370. shortly after windshield shattered. pressurization was ok. removed & replaced the left forward windshield iaw 56-11 removed & replaced lt forward right side window heat controller iaw amm 30-41 no leaks window heat ops normal. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : windshield part condition : arced",Yes
65,"first officer ' s flight deck seat aft inboard seat track worn to ck limits. right & right flight deck seat track, per amm 25-11-11 ( d74 ).",Yes
66,"right side window heat overheat illuminated during descent, at 6000 feet tat 29. aircraft grounded. replaced the right sliding window iaw amm 56-12-11, operation check good, overheat caution did not illuminate. nature of condition : warning indication precautionary procedure : other part name : sliding window part condition : malfunctioned",Yes
67,"left pack light illuminated at fl340, oat-49. completed qrh, the pack light extinguished after trip, re-set. left pack light illuminated three minutes later. completed qrh, light extinguished, flight deck temperature went out of control, hot, qrh cabin temperature hot completed, left pack secured, temperature and pressurization normal. aircraft grounded. the pack zone temperature built-in test equipment completed : the ram air actuator faulted in history, but clears with re-set. ram air control temperature sensor rem oved and replaced iaw amm 21-51-50. pack built in test equipment done with no faults. removed and replaced the lt pack discharge overheat switch iaw amm 21-51-42. removed and replaced the compressor discharge overheat switch iaw amm 21-51-40. removed and right",Yes
68,"while at cruise fl350, the flight deck halogen ated fire extinguisher sprung an uncontrollable leak. the flight crew donned theiro2 masks. a jumpseat pilot removed the extinguisher from the cockpit and moved it into the forward lavatory. the lavatory remained closed until the extinguisher fully discharged. it was then removed, placed in a bag and stored in the forward closet. a substitute fire extinguisher was moved into the flight deck. the flight continued to destination without further incident. the fire extinguishers were replaced in both the fc equipment bay and the flight deck iaw amm 26-26-01-401 and amm 26-26-02, ok for service. the aircraft was not grounded. nature of condition : other precautionary procedure : o2 mask deployed part name : fire bottle part condition : leaking",Yes
69,aircraft was grounded : l-1 flight deck windshield cracked occurred at 39000 with no overheat indication. overheat light came on approximately 30 second after the windshield cracked. removed and replaced window heat control unit ( aala2020080 39011 ) for l1 window and the l1 windshield ( aala202008019003 ).,Yes
70,emergency declared. returned to departure due to an extremely loud squeal from the first officers r3 window. landing uneventful. torqued and sealed the window iaw amm 56-11-21. leak and operational checked good. aircraft was grounded. nature of condition : other precautionary procedure : unsched landing part name : window part condition : leaking,Yes
71,control cabin zone temperature illuminates on recall. light extinguishes when master caution light is pushed. grounded - yes. performed both left and right pack zone temperature controller built in test equipment iaw fim 21-62 task 801. found no faults on left controller found flight deck trim valve on right controller. removed and replaced v143 flight deck trim valve iaw amm 21-61-21. ops cks good iaw fim 21-62 task801. this clears mel 21-21g.,Yes
72,flight deck ; first officer ' s seat track aft inboard is worn. right & right flight deck ; first officer ' s seat track aft inboard ; per amm 25-11-11.,Yes
73,control cabin zone temperature light illuminated on recall and extinguished with master caution re-set. aircraft grounded. reactivated the flight deck trim air modulating valve. flight deck temperature control operated normal. nature of condition : warning indication precautionary procedure : other part name : warning light part condition : false activation,Yes
74,capts flight deck seat aft inbd seat track worn to check limits removed and replaced flight deck seat track per amm 25-11-11,Yes
75,capts flight deck seat aft inbd seat track worn to check limits removed and replaced flight deck seat track per amm 25-11-11,Yes
76,capts flight deck seat aft inbd seat track worn to check limits removed and replaced flight deck seat track per amm 25-11-11,Yes
77,"first officer ' s aft inboard flight deck seat track worn to ck limits. right & right flight deck seat track, per amm 25-11-11.",Yes
78,"at top of descent, recall push illuminated control cabin zone temperature. complied with qrh. cabin temperature normal. aircraft grounded. accomplished pack temperature control built in test equipment iaw fim 21-62 task 801. nr 2 controller shows flight deck trim valve fault last leg. accomplished verify test, fault did not return. re-set fault, flight deck zone temperature ops normal. nature of condition : false warning precautionary procedure : other part name : warning light part condition : false activation",Yes
79,"left pack light illuminated on master caution recall. light extinguished on re-set. aircraft grounded. accomplished a pack zone temperature controller built in test equipment test iaw 21-61-00. found the tcv light on lt pack. replaced the lt temperature control valve iaw amm 21-51-10. leak checked good, no faults noted. nature of condition : warning indication precautionary procedure : other part name : control valve part condition : malfunctioned",Yes
80,first officer flight deck seat aft inbd seat track worn to check limits. removed and replaced flight deck seat track iaw amm 25-11-11.,Yes
81,on recall aft cabin zone temperature light illuminated. went out on master caution re-set. aft cabin temperature reported as very high. became controllable with trim air switch in off position. aircraft grounded. performed pack zone temperature controller built in test equipment test. flagged zone trim valve on nr 1 controller. removed and replaced aft cabin trim air valve iaw amm 21-61-21. operation check good. passed pack zone temperature controller built in test equipment test and leak check good. nature of condition : warning indication precautionary procedure : other part name : valve part condition : faulted,Yes
82,"during cruise, the right ram door full open illuminated. the flight attendants called twice to inform the crew that the cabin temperature was warm. right otating the aft cabin temperature control to full cold gave an aft cabin supply duct indicator ication of 14c and aft passenger cabin temperature of 24c and the right pack temperature of 10c. all three of these temperatur es have been as indicated, no matter how cold it `s set. aircraft grounded. accomplished a pack temperature control built in test equipment, no faults noted. accessed both right forward and aft ram air actuators. verified no fault lights, both show green. put airplane in air mode. verified ram air ops normal. returned to ground. iaw fim 21-51 task 803. accomplished a ram air system ops",Yes
83,"unable to maintain cabin pressurization at 240 with only left pack in operation. no warnings or lights on cabin pressure controller. cabin altitude reached 11,000 ft at fl 240. built in test equipment checked both controllers nr 1 had no faults, nr 2 faulted temperature control valve. changed right temperature control valve, left compressor discharge overheat switch, left turbine inlet overheat switch, left pack discharge temperature switch. ran both engines, pressurized air conditioner to 5 pounds per square inch no faults. system operations checked good iaw amm 21-62-00, 21-51-10, 21-51-41 and 21-51-40, 21-51-42. aircraft ok first officer right service. aircraft was grounded.",Yes
84,"window heat lt forward eicas advisory, loss of left forward window heat. outer pane cracked. emergency declared. removed the l1 window iaw amm 56-11-01 and ea 3000-01084, rev b op1. spliced wires w4123-1001-20, and w4123-0111-20 iaw swpm 20-30-12. left window heat control system test checked good. nature of condition : warning indication precautionary procedure : unsched landing part name : windshield part condition : failed",Yes
85,captains flight deck seat aft inbd seat track worn to check limits. removed and replaced flight deck seat track iaw amm 25-11-1 1.,Yes
86,"cabin temperature uncontrollable on climb out. aircraft returned to ord, emergency declared, landed without incident. right eplaced right pack temperature control valve iaw amm 21-51-10. operation check good. aircraft was grounded.",Yes
87,passenger oxygen masks at row 11abc deployed during climb. returned to land. aircraft grounded. repacked power supply unit the oxygen masks iaw. amm 35-22-31-000-803-001. nature of condition : other precautionary procedure : unsched landing part name : oxygen mask part condition : unwanted deploy,Yes
88,right nr 3 flight deck window frame second hole from bottom cracked running forward and aft. repaired window post iaw aco. nature of condition : other precautionary procedure : none part name : window frame part condition : cracked,Yes
89,during climb starting at 4000 ft crew reported loud squeal inside cockpit. the flight declared an emergency and returned to departure without further incident. maintenance secured and repositioned drain tube assembly on nr 2 openable window iawamm 56-11-11. nature of condition : other precautionary procedure : unsched landing part name : window part condition : leaking,Yes
90,"after push back, zone temperature for control cabin on recall and extinguuished on master caution push to re-set. aircraft grounded. nr 2 pack temperature controller shows flight deck trim valve fault on bit & prev flight. verify passed. re-set faults. fault did not return. iaw amm 21-51-00. functional check flight deck trim valve good.",Yes
91,"control cabin zone temperature light illuminated with master caution. the light extinguished with re-set. aircraft grounded. performed a pack zone temperature controller built in test equipment iaw amm 21-61-00-700-806-002, found a flight deck trim valve light with the nr 2 controller. replaced the control cabin trim air modulating valve iaw amm 21-61-21401. operation check good. etops ground verification successful.",Yes
92,emergency declared. flight diverted dur to the r1 window shattered in-flight. landing uneventful. removed and replaced the window iaw amm 56-11-01. operation check good. aircraft was grounded. nature of condition : other precautionary procedure : unsched landing part name : window part condition : failed,Yes
93,"at initial level off, flight attendant reported excessively warm or hot. performed qrh and temperatures returned to no rmal with trim air off. aircraft grounded. cleaned cockpit and forward cabin and aft cabin temperature sensor assembly filters iaw amm 21-61-06-100-801. performed cabin temperature control & indication operational test iaw amm 21-61-00-700-807-002. operation check normal. good for continued service.",Yes
94,"while performing a pack, zone temperature controller built in test equipment test, found the flight deck tav failed on the nr 2 controller. aircraft grounded. removed and replaced flight deck tav iaw amm 21-61-21-400-801. ops and leak checked ok. nature of condition : other precautionary procedure : none part name : modulating valve part condition : failed",Yes
95,"aircraft was grounded : left pack failed with right pack already on mel, oxygen masks deployed and crew descended below 10,000 ft ; flight declared emergency and returned to field. accomplished functional test of left pack iaw amm 21-00-05, good.",Yes
96,"captain `s flight deck seat aft inboard seat track worn to ck limits. right & right flight deck seat track, per amm 25-11-11inspector sta mp d74.",Yes
97,"aircraft not grounded : pilot reports climbing through fl280, captains window area began a loud squealing noise. leveled off at fl330 and noise was so loud the cockpit crew had to yell to hear each other, noise could be heard in the forward galley, descent to fl250 was no help. climbed again to fl330 and the noise slowly went away. maintenance inspected and cleaned window seals, no damage of seal noted. installed insulating compound and leak checked normal. accomplished window confidence check iaw amm 05-51-24-720-801.",Yes
98,aircraft was grounded. emergency declared. mxp mia flight diverted to yjt account r1 window cracked. overweight landing uneventful. removed and replaced first officers nr 1 window per amm 56-11-01. operational check good. nature of condition : other precautionary procedure : unsched landing part name : window part condition : cracked,Yes
99,"during descent at about 13000 ft, an eicas for the right pack temperature, followed qrh, and message went away. controller selected to n. removed and replaced the right temperature pack control valve iaw amm 21-51-12. op checked good. nature of condition : warning indication precautionary procedure : none part name : control valve part condition : failed",Yes
100,"unable to maintain cabin pressurization at 240 with only left pack in operation. no warnings or lights on cabin pressure controller. cabin altitude reached 11,000 ft at fl 240. built in test equipment checked both controllers nr 1 had no faults, nr 2 faulted temperature control valve. changed right temperature control valve, left compressor discharge overheat switch, left turbine inlet overheat switch, left pack discharge temperature switch. ran both engines, pressurized air conditioner to 5 ps i no faults. system operations checked good iaw amm 21-62-00, 21-51-10, 21-51-41 and 21-51-40, 21-51-42. aircraft ok for service. aircraft was grounded.",Yes
101,left pack light illuminated during taxi. left pack light extinguished on master caution re-set. aircraft grounded. pack controller faults for the lt pack tcv. removed and replaced the lt temperature control valve iaw amm 21-51-10. operation check good. nature of condition : warning indication precautionary procedure : other part name : control valve part condition : failed,Yes
102,"flight deck trim air valve position indicator sticks at cold. performed flight deck valve position indicator trouble sho ot ings procedures, verified no cockpit over-head panel or eicas indication of valve movement, verified valve operation and full temperature surge in cockpit per fim 21-64 ft 821. right & right flight trim air valve iaw amm 21-61-07, operation check good at this time. no defects on indicator.",Yes
103,fos flight deck seat aft inbd seat track worn to check limits removed and replaced flight deck seat track per amm 25-11-11,Yes
104,fos flight deck seat aft inbd seat track worn to check limits removed and replaced flight deck seat track per amm 25-11-11,Yes
105,fos flight deck seat aft inbd seat track worn to check limits removed and replaced flight deck seat track per amm 25-11-11,Yes
