Id,Text,Label
28,"( aircraft 6716, low pressure 1336482 ) initial inspection - corrosion on stringer supports previous repair sta 1470 and left butt line 2.5, left b left 16, rbl 7 at aft cargo compartment ( c-2 ). corrective action : corrosion level 2, corrosion on stringer at aft cargo com partment were repaired per b757-200 srm 53-00-53 repair 1 fig 201.",Yes
29,accomplished hole probe insp. of lower flange in repair area of left horizontal stabilizer inspar rib assembly #4 ( stabilizer sta. 120.30 ) has a crack indication 10th fastener hole from rear spar per ndt part 6 51-00-00 proc. 16 repaired per srm 55-10-09-2r-5,Yes
30,evidence of corrosion found rbl 2.90 floor beam located aft cargo compartment between sta 1330 and sta 1440. carried out repair to floor beam at sta 1330 rbl 2.90 iaw srm 53-00-53 repair 1 fig 201 rev 121. replaced corroded floor beam stringer between sta 1343 and sta 1445 iaw srm 51-40-02. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded,Yes
31,corrosion level : 2 seat track cabin seat track at rbl 88.5 from sta 1428 to sta 1439 found corrosion out of limits and right eplaced.,Yes
32,right horizontal stabilizer ; inspar rib #5 ; has a crack indication on stiffener #3. repaired per srm 55-10-09-2r-4,Yes
33,forward cabin wet area floor beam forward flange cracked at fastener hole at sta 328 rbl20. ; [ 01 ] performed hfec on crack at forward cabin wet area floor beam through fastener hole at sta 328 rbl 20 ; iaw ndtm part 6 ; 51-00-00 ; procedure 23.length of crack : 1.181 ' ; [ 02 ] verified crack dimensions and location to the damaged floor beam per b737-700 srm 51-40-02-0g-0cut out and removed the damaged flanges of the upper chord of the floor beam at sta 328 from rbl 1.1 to rbl 64.6 per b737-7 00 srm 53-10-51-2r-7 fig 205.,Yes
34,"pilots outboard forward seat track has evidence of corrosion on aft end of track. upon further investigation found track cracked, no corrosion noted.",Yes
35,"main deck cargo forward compartment floor seat track splice fitting found with corrosion x= - 8.5 station 645. main deck cargo forward compartment floor at seat track splice fitting station 645, x= - 8.5 corrosion evaluated found ex fol iated and exceeded limit as per md io srm 53-00-01 figure 1a volume 1. corroded seat track splice fitting removed as per md-10 srm 51-31-01 volume 2. splice fitting fabricated and installed at seat track station 645, x= - 8.5 as per md-10 srm 53-70-00 figure 1 volume 1. repair classified as major per gmm 6-2-100.",Yes
36,lt horizontal stab inspar rib 4 stiffener 1 cracked near lower radius. repaired per srm 55-10-09-2r-4,Yes
37,"during inspection, found the passenger cabin floor beam bs 328, rbl 30 corroded maintenance removed the corrosion and repaired the floor beam bl 0 - rbl 30 iaw srm 53-10-51, repair 7. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded",Yes
38,"mid cabin floor support between sta 859.5 and sta 883.5 rbl 75 has corrosion. removed, fabricated, and installed repair floor beam splice & 1ea upper chord per srm 53-00-51-2r-3 repair 3.",Yes
39,"during inspection, found left horizontal stabilizer, hss 92.70 rib, third stiffener from front spar is cracked. maintenance repaired the rib iaw srm 55-10-09, repair 4. nature of condition : other precautionary procedure : none part name : rib part condition : cracked",Yes
40,"during inspection, found the left horizontal stabilizer, hss 92.70 rib, first stiffener from front spar is cracked. maintenance repaired the rib iaw srm 55-10-09, repair 4. nature of condition : other precautionary procedure : none part name : rib part condition : cracked",Yes
41,corrosion level : 2 seat track cabin seat track between sta 346 rbl 55 found corrosion replaced the damaged seat track ( left p 1469475 ),Yes
42,intercostal at sta 636 bl0 cracked. repaired cracked angle on intercostal sta 636 bl0 iaw srm 53-00-00 repair 1. nature of condition : other precautionary procedure : none part name : intercostal part condition : cracked,Yes
43,"repair corrosion on the main deck floor seat track near sta 1047 and sta 1128, rbl 11.33.",Yes
44,"crack found at r1 door cutout internal. ; during inspection per sb 737-53a1383 r1 ( swa si 5313-i-15021-ng rev 2 ), crack damage was discovered on the forward galley door surround bear strap ( pn 141a3313-1 ) on the upper forward corner in a fastener hole at station 291.5+4.5 "" between stringer 8r and stringer 9r. the damage is repairable per 737-700 srm 53-10 - 01 repair 6. sb 737-53a1383 r1 states to contact the boeing company.",Yes
45,corrosion level : 2 corrosion on seat track flange from sta 1620 to 1640 rbl 25 at passenger cabin floor structure. replaced pe right srm 51-40-02,Yes
46,"cabin seat track outboard and inboard upper flanges corroded around fasteners at bs. 727b, rbl 45.50. repaired seat track per srm.",Yes
47,"corrosion on main cabin floor beam upper surface, bs 324, rbl 53 to 62. repaired the floor beam iaw srm 53-10-08-r1, fig201. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded",Yes
48,evidence of corrosion on top of main deck floor beam at sta 1740 rbl 91,Yes
49,left horizontal stabilizer inspar rib assembly #4 ( stabilizer sta. 120.30 ) stiffener #1 ( most forward ) cracked at lower flange angl eof stiffener ( found cracked after rib removal ) installed repair per srm 55-10-09-2r-4.,Yes
50,"( aircraft 5648, low pressure 1520986 ) hidden corrosion. cracked by intergranular corrosion on left outboard seat track sta 550 at passenger cabin floor structure. corrective action : repaired per b757-200 srm 53-00-52-2r procedure 1.",Yes
51,"during inspection, found the right horizontal stabilizer, hss 92.70 rib third stiffener from front spar is cracked. maintenance repaired the stiffener iaw srm 55-10-01 repair 4. cut stabilizer skin to gain access, repaired skin iaw srm 55-10-01, repair 11. nature of condition : other precautionary procedure : none part name : stiffener part condition : cracked",Yes
52,"during inspection, found a cracked seat track, rbl 45, bs 727j + 5. maintenance repaired the seat track iaw srm 53-00-52, repair 5. nature of condition : other precautionary procedure : none part name : seat track part condition : cracked",Yes
53,"cabin seat track upper center area has corrosion left outboard bs 727b - 887. repaired the seat track iaw srm 53-00-52, rep 5, fig 202, and ecra 5340-01789. nature of condition : other precautionary procedure : none part name : seat track part condition : corroded",Yes
54,seat track at sta 1490 approximately rbl 45.50 is cracked.,Yes
55,"during ndt hfec roto inspection of #1 pylon upper drag fitting iaw ndtm part 6, 51-00-16 crack indications were found at hole #4 - crack position : - 11 : 0 ' clock ; crack depth : - 0.500 "" ; crack size : - 0.060 "" ref aar nr 9606671 repaired hole #4 per ecra 5720-031930 at #1 pylon upper drag fitting.",Yes
56,"right horizontal stabilizer lower inspar skin panel is cracked at sta 147.9 and about 16 "" aft of the forward spar. repaired crack per srm 55-10-01, repair 11.",Yes
57,sta 2231 right side str 26 has crack at frame inner cord angle with end of crack marked. supplemental information : 7. ( i ) corrosion level was marked as level 2 when there was no corrosion just a crack.,Yes
58,"main cabin seat track flange has corrosion at rbl 45 sta 366. all work accomplished, iaw fedex ea f-5310-t0357429 p1. fuselage main frame rbl 45.50 seat track corrosion repair from sta 365 to 377.",Yes
59,aft cargo floor track has a crack in the radius at the attach point at sta 727b rbl 13. grounded - yes. cut out and repaired damaged section of cargo track iaw srm 53 00 53 2r 3.,Yes
60,"inspection type : c3 crack were found on tension tie ( pn : 142u1023-111 ) on upper deck near rbl 80, sta 820. repair iaw 747-400f srm 53-20-30 repair 2 rev 90.00.",Yes
61,"do t# 106-12, main cargo compartment approximately. sta. 1340, rbl 45.50 seat track has corrosion. cut out damage seat track from sta 1300 to sta 1350 rbl 45.5 iaw srm 53-00-52-2r, repair seat track iaw srm 53-00-52-2r. ( installed new seat track section ) major repair.",Yes
62,corrosion on right outboard seat track ( rbl 56 ) in several areas from sta 256 to sta 351. blend check limits iaw srm ch 53-20-52. blended right outboard forward seat track removed. blended right outboard seat track removed. replaced seat track sta 200 to sta 305 iaw srm 53-20-52-2r procedure 5. nature of condition : other precautionary procedure : none part name : seat track part condition : corroded,Yes
63,"( b757-53-3-6352 ) main aft cabin floor support beam sta 1640, at approximately. bl 0 to rbl 54, has corrosion on multiple areas, 16-4 refnr0025794 cabin floor beam at sta 1640blo to rbl 54 corrosion found out of limits iaw srm 53-00-51-a1 fig 101. l=2, w=2, d=.080, removed existing repair and accomplished permanent repair to floor beam sta 1640 left butt line 8 to rbl 69 iaw srm 53-00-51-r8. this is transcribed information accomplished and recorded on pected. paper nr 0025794. work was accomplished.",Yes
64,"during inspection, found right horizontal stabilizer, hss 92.70 rib third stiffener from front spar is cracked. maintenance repaired the stiffener iaw srm 55-10-01, repair 4. nature of condition : other precautionary procedure : none part name : stiffener part condition : cracked",Yes
65,"crack at fastener hole sta 727b s8l. repaired crack in frame at fastener hole @ sta. 727b, str 8l per er # 21-01759 rev ir and eng-53sca-10739 rev 00",Yes
66,"( aircraft 5645, low pressure 1386127 ) points of corrosion along floor beam upper chord sta 1640 from rbl20 to lbl45 at passenger cabin f door structure. corrective action : level corrosion 2. floor beam upper chord sta 1640 from left butt line 60 to rbl60 was repaired per b757-200 srm 53-00-51-2r-9.",Yes
67,corrosion level : 2 seat track cabin seat track at rbl88.5 from sta 1208 to sta 1428 found corrosion. seat track replaced.,Yes
68,crack inspar rib lower chord front spar edge located stabilizer sta 101.90 lt horizontal stabilizer. evaluated crack of rib lower chord front spar edge sta. 101.90 lt horizontal stabilizer and crack is not permitted iaw srm 55-10-09-1a-1 measured of center rack left : 0.410. repaired rib lower chord front spar edge sta 101.90 lt horizontal stabilizer iaw srm b737-700 55-10-09-2r - 5 repair 5 figure 205.,Yes
69,"corrosion on the main deck seat track between bs 2100 and 2200, rbl 11.33. repaired the seat track iaw ei t2017a53m-173 rev 1 and srm 53-00-52 repair 12 78. nature of condition : other precautionary procedure : none part name : seat track part condition : corroded",Yes
70,"during inspection, found the right horizontal stabilizer at hss 92.70 rib, the fourth rib stiffener from the front spar is cracked. maintenance accomplished a rib stiffener repair iaw srm 55-10-09, repair 4. nature of condition : other precautionary procedure : none part name : stiffener part condition : cracked",Yes
71,"aft cargo floor track has crack in radius at attach point at sta 727e, sta 727f and sta 727g rbl 13. grounded - yes. cut out and repaired damaged section of track iaw srm 53 00 53 2r 3.",Yes
72,l1 flight deck window upper outboard corner window post cracked. repaired iaw ea 275018 and sb 737-53-1335. nature of condition : other precautionary procedure : none part name : window frame part condition : cracked,Yes
73,crack inspar rib located stabilizer sta 120.30 and 18 inch from rear spar right horizontal stabilizer repaired inspar rib localizer stabilizer sta 120.30 and 18 ' from rear spar right horizontal stabilizer iaw b737-700 srm 55-10-09-2r-4 repair 4,Yes
74,"corrosion level : 2 corrosion. passenger cabin has corrosion on seat track sta. 698 - sta 977, rbl 87, wl 200 corrosion on passenger cabin seat track at sta 933 removed to a depth of. replaced seat track. ( lp 1507478 )",Yes
75,passenger cabin floor structure left side sta 661 left butt line 54 floor beam upper surface corroded. removed corrosion and found to be out of limits ref srm. fabricated repair and installed ref srm. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded,Yes
76,"after remotion of corrosion crack was found on web sta 1500 and rbl11, aft cargo compartment. crack repaired per srm. ( lp 1735388 )",Yes
77,"corrosion on right seat track rbl 22 btw bs 822 & 937. seat track was repaired iaw srm 53-20-52-2r, repair 5. nature of condition : other precautionary procedure : none part name : seat track part condition : corroded",Yes
78,"during a crack inspection, found the skin at bs 1654, stringer 13ar cracked and is approximately 6 inches and beyond the 5 inch crack limit of srm 53-80-01. repaired iaw srm 53-80-01.",Yes
79,aircraft was in base maintenance. cabin floor beam at fuselage station 986 has corrosion around fastener holes between rbl 4 and rbl 32. repaired floor beam iaw srm 53-70-51-2r-4. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded,Yes
80,"floor beam upper chord cracked at bs. 727b, rbl 45.5. repaired floor beam per ea.",Yes
81,visual inspection of floor beam repair at rbl 24.5 at sta 727 b-2 per mtsi 9268 finds seat track cracked just forward of flo or beam. this seat track damage is beyond srm repair limit and requires an ea repair. repaired damage and replaced previous repair of seat track at rbl24.5 and sta 727b-2 per ea 1-753-36680,Yes
82,"during inspection, found right horizontal stabilizer, hss 92.70 rib third stiffener from front spar is cracked. maintenance repaired the stiffener iaw srm 55-10-01, repair4. cut stabilizer skin to gain access, repaired skin iaw srm 55-10-01 repair 11. nature of condition : other precautionary procedure : none part name : stiffener part condition : cracked",Yes
83,right horizontal stabilizer lower skin has two cracks at sta 101.90 one crack. cracks verified with hfec ndt part 6. repair per srm 55-10-01 repair 11. nature of condition : other precautionary procedure : none part name : skin part condition : cracked,Yes
84,"ata 53-40, seat track found crack near sta 1480-1560 rbl 75.92. cracked seat track at the noted location repaired as per srm 53-00-52-2r-13 rev 83.",Yes
85,"inspection type : c10, crack on center wing front spar stiffener upper side at bs 785.9, rbl 55. repaired iaw srm 57-10-10-2r-2, repair 2, rev 68 and eo b767-5740-58151-a. nature of condition : other precautionary procedure : none part name : stiffener part condition : cracked",Yes
86,"crack indication noted at hole nr 2, during roto inspection, bs 727b, rbl 24.75 on the seat track, found to be out of limits iaw ea 5320-02076, rev center, op 004. repaired the seat track iaw srm 53-40-51, repair 1.",Yes
87,"lt horizontal stabilizer inspar rib cracked at stabilizer sta 120.3, 3rd vertical stiffener from the front cracked. repaired rib per srm. nature of condition : other precautionary procedure : none part name : rib part condition : cracked",Yes
88,corrosion on lower side of main deck seat track sta 1850 rbl 100.,Yes
89,"aft cargo, bs 1300, frame, below stringer 27r corroded on upper surface. removed corrosion, found to be with in limits iaw srm 53-00-07, fig 101, detail ii. removed crack found during corrosion removal and repaired the frame iaw pri 553123-14, rev 0, and era 553123 rev original nature of condition : other precautionary procedure : none part name : frame part condition : cracked",Yes
90,aft wet area sta 1640 rbl 1 floor beam has corrosion. installed new chord section and existing repair parts at floor beam sta 1640 between rbl 20 and left butt line 17 per ref srm 53-00-51 fig 201. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded,Yes
91,corrosion on frame fitting support sta 1400 s-30 at aft cargo compartment ( c2 ). ( corrosion level 2 ) fitting support was replaced per dwg 140n2001-62 rev bn.,Yes
92,"during inspection, found right horizontal stabilizer, hss 92.70 rib second stiffener from front spar is cracked. maintenance repaired the stiffener iaw srm 55-10-01, repair 4. nature of condition : other precautionary procedure : none part name : stiffener part condition : cracked",Yes
93,"right inboard seat track rbl 22, bs 200 - 256, has areas of corrosion. blended the seat track, and found areas out of limits. a new seat track was installed iaw srm 53-20-52-2r. nature of condition : other precautionary procedure : none part name : seat track part condition : corroded",Yes
94,"left horizontal stab inspar rib assembly sta 120.30 ; rib 4 ; stiffener 3 has a crack at lower area, marked 78-2. repaired stiffener nr 3, rib 4 at lt horizontal stabilizer sta 120.30, in ref b737 srm 55-10-09-2r-4. note : crack found on upper forward outboard flange. first fastener holes will be accomplished on nr w173760-30000023.",Yes
95,"when performed right horizontal stabilizer lower inspar skin panel inspection ea 5510-01843 rev e found crack at sta 101.90 and about 11 "" from aft spar. removed skin crack and installed repair filler and doubler ref srm 55-10-01 repair 11. nature of condition : other precautionary procedure : none part name : skin part condition : cracked",Yes
96,"cabin sta 347 rbl 20-53 floor beam found corrosion. cabin sta 347 rbl 88.5 to left butt line 3 "" floor beam upper flange repaired as per srm 53-00-51 repair 1 fig 201.",Yes
97,during inspection maintenance found corrosion level 2 on left engine drag fitting hole # 3 has indication of crack and corrosion at 10 oclock position facing aft in fitting and indication of crack and corrosion at 5 oclock in skin. repaired per era 589971-14. ( lp 1744237 ),Yes
98,"( b757-53-3-6352 ) main aft cabin floor support beam sta 1640, at ap proximity. bl 0 to rbl 54, has corrosion on multiple areas, 16-4 ref : nr 0025794 cabin floor beam at sta 1640 blo to rbl 54 corrosion found out of limits iaw srm 53-00-51-a1 fig 10 1. l=2, w=2, d=.080, removed existing repair and accomplished permanent repair to floor beam sta 1640 left butt line 8 to rbl 69 iaw srm 53-00-51-r8. this is transcribed information accomplished and recorded on pected. paper nr 0025794. work was accomplished and inertial navigation system.",Yes
99,crack front spar inspar rib 5 at level of sta 129.50 and 18 inch aft of front spar approximately at right horizontal stabilizer ( 1 ea ) repaired front spar inspar rib5 at level of sta 129.50 and 18 inch aft of front spar approximately at right horizontal stabilizer ( 1ea ) iaw b737-700 srm 55-10-09-2r-4 repair 4,Yes
100,"evidence of corrosion on floor beam, upper chord, lower surface, at bs1681 rbl 24 adjacent to anchor nutplate. corrosion removed and found to be outside limits iaw srm 53-00-51-1a. previous upper chord replacement replaced iaw ea f-5310-t 0353625 p1 title : fuselage - main frame corrosion on existing repair on top cap of main deck floor beam at bs 1681.",Yes
101,cracked md cargo substitute track at sta 997 left butt line 75.92. accomplished substitute track repair iaw srm 53-00-52 repair 13fig 201 rev 78. condition check normal and job completed. nature of condition : other precautionary procedure : none part name : seat track part condition : cracked,Yes
102,"during ndt hfec roto inspection of #1 pylon upper drag fitting iaw ndtm part 6, 51-00-16 crack indications were found at hole #1 - crack position : - 3 : 0 ' clock ; crack depth : - 0.591 "" ; crack size : - 0.050 "" ref aar nr 9606668 repaired hole #1 per ecra 5720-031930 at #1 pylon upper drag fitting.",Yes
103,left horizontal stabilizer ; sta.120.3 ; rib 4 stiffener 4 cracked. evaluated cracked found to be out of linits gained ac cess + installed repair from kit on 4th stiffener at sta 120.3 rib #4 in left horizontal stabilizer iaw srm 55-10-09-2r-5,Yes
104,"corrosion on the right seat track between bs 200 to 256, rbl 22. the seat track was repaired iaw srm 53-20-52-2r, and srm51-40-08-0g. nature of condition : other precautionary procedure : none part name : seat track part condition : corroded",Yes
105,left horizontal stabilizer ; sta.120.3 ; rib 4 stiffener 3 cracked. evaluated crack found to be out of limits ; gained acc ess + installed repair from kit on 3rd stiffener at sta 120.3 rib #4 in left horizontal stabilizer iaw srm 55-10-09-2r-5,Yes
106,aircraft in base maintenance : found floor board angle support cracked with crack length of 1.5 inch at sta 540. replaced cracked support angle with new angle ref srm 51-40-01.,Yes
107,"aft cargo bay, cargo track cracked at bs 727e - 747, rbl 13.84. aircraft grounded. repaired the cargo track iaw srm 53-00-53-2r-3. nature of condition : other precautionary procedure : none part name : cargo track part condition : cracked",Yes
108,"crack noted while performing c-scan insp on right horizontal stabilizer lower inspar skin at sta 147.90 approximately. 17 "" from front spar. ends of crack marked. installed doubler repair ref srm 55-10-01 repair 11. nature of condition : other precautionary procedure : none part name : skin part condition : cracked",Yes
109,"ata 53-40, most outboard seat track at sta 230 found cracked. cabin sta 230 most right outboard crack seat track repaired as per srm 53-00-52 repair 6 rev 83.",Yes
110,"inspection type : c2, corrosion and a crack on main deck seat track at bs 1760, rbl 98.58. repair iaw sr 4-369057913. nature of condition : other precautionary procedure : none part name : seat track part condition : corroded",Yes
111,"lt horizontal stabilizer rib cracked at sta 120.30, 4th vertical stiffener cracked. repaired stiffener iaw srm & dwg.",Yes
112,"during inspection, found right horizontal stabilizer, hss 92.70, rib second stiffener from front spar is cracked. maintenance repaired the stiffener iaw srm 55-10-01, repair 4. nature of condition : other precautionary procedure : none part name : stiffener part condition : cracked",Yes
113,{ b737-53-3-0737 } cabin floor beam upper surface sta 328 about 8in from right inner chord has corrosion around nutplate. ref aar nr 9172546 performed floor beam t chord repair at main cabin sta 328 from bl 0 to rbl 64 ( inner chord ) as per b73 7 srm 53-10-51 accomplished res #2015670-23. and united ec ra 5311-02438,Yes
114,"main cabin rbl 24.75 seat track has areas of corrosion on upper surface at bs 1320. complied with fedex ea. title : fuselage - main frame - rbl 24 seat track repair between sta 1320 - 1340 - srm repair deviation for alternate finish. removed corrosion and found out of limits iaw b757 srm 51-10-02-0g and 53 - 00-52-1a fig 101 detail vii. removed damage seat track, fabricated, and installed repair section and splice iaw b757 srm 53-00-52-2r rep 3 - option 2.",Yes
115,left hand horizontal inspar rib ; 120.30 ; 3rd vertical stiffener is cracked. removed crack damage on left horizontal in spar rib 120.30 ; 3rd vertical stiffener left = 0.65 ' xw = 0.35 ' and installed repair parts iaw srm 55-10-09-2r-4 repair 4.,Yes
116,"lt horizontal stabilizer rib cracked at sta 120.30, 2nd vertical stiffener cracked. repaired stiffener iaw srm & dwg.",Yes
117,right wing landing gear support beam end fitting has crack corrosion indication on aft side of fitting outboard end,Yes
118,corrosion on main deck floor beam upper chord sta 620 left butt line 2,Yes
119,cabin floor support cross beam has light corrosion at 2ea hi locks at bs 294 11in and 15in right of center line ref aar nr 99847892 installed new repair part at sta 294 from lbl20 to rbl 60 iaw b737 srm 53-10-51 repair 16 and installed intercostal support angles removed for access,Yes
120,"inspection type : c10, crack on center wing front spar stiffener upper side at bs 785.9, rbl 33. repair iaw srm 57-10-10-2r-2, repair 2, rev.67, and eo b767-5740-58151-a. nature of condition : other precautionary procedure : none part name : stiffener part condition : cracked",Yes
121,main deck floor frame upper chord has corrosion @ sta 2360 rbl 12 ( note : found to be floor beam ),Yes
122,"lt horizontal stabilizer in spar rib assembly 4, sta 120.30, cracked at stiffener #3. inspar stiffener crack repair iaw srm.",Yes
123,"forward cargo floor support str rbl 7.5 between approximately bs 635 to bs 700 has corrosion on upper and lower surface in multiple areas. accomplished severed section repair on floor stringer between sta 688-704 rbl 7.5 iaw srm 53-00-53 repair 1, str was found out of limits from sta 690 rbl 7.5 to sta 700 l=16.0 w=1.30 d=.016 iaw srm 53-00-53.",Yes
124,"ata 53-40, floor seat track found corrosion between sta 1420 to sta 1480, inboard of left butt line 98 as marked. corrosion found on floor seat track between sta 1420 to sta 1480 inboard of left butt line 98 carried out repair as per final en 1119-18 rev 0. repair is cl assi fied as category b repair.",Yes
125,"during ndt hfec roto inspection of #1 pylon upper drag fitting iaw ndtm part 6, 51-00-16 crack indications were found at hole #3 - crack position : - 3 : 0 ' clock ; crack depth : - 0.480 "" ; crack size : - 0.050 "" ref aar nr 9606670 repaired hole #3 per ecra 5720-031930 at #1 pylon upper drag fitting.",Yes
126,left horizontal stabilizer sta 120.30 ; inspar rib assembly 4 ; stiffener 3 is cracked at lower end. accomplished repair at left horizontal stabilizer sta 120.30 inspar rib assembly nr 4 stiffener 3 per srm 55-10-09-2r-4 ( permanent repair ) fig 202 detail a.,Yes
127,left hand horizontal inspar rib ; 120.30 ; 4th vertical stiffener is cracked. removed crack damage on left horizontal in spar rib 120.30 ; 4th vertical stiffener l=0.60 ' x w=0.35 ' and installed repair parts iaw srm 55-10-09-2r-5 repair 5.,Yes
128,"corrosion on upper surface of floor beam at bs 289, rbl 68 in main cabin. removed the corroded section from upper surface of the floor beam. fabricated a new tee, splices and shims and installed iaw srm 53-00-51, fig 201, repair 1. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded",Yes
129,evidence of crack at fastener hole on attach angle common to sta 663 bulkhead and center wing tank at rbl 8 in right air center onditioning bay repaired vapor barrier upper attach angle at sta 663 rbl 8 iaw b737 srm 57-10-10-2r-5,Yes
130,aircraft in base maintenance : corrosion on aft cabin floor beam upper chord previous repair at bs 1640 and left butt line 60. repaired floor beam per srm 53-00-51-2r.,Yes
