Id,Text,Label
13,upon decent fa called cockpit to report burnt electric smell near galley. removed and replaced coffeemaker 106 and brewed ops checks good. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : coffeemaker part condition : odor,Yes
14,"on climbout the cockpit filled with smoke. the aircraft declared an emergency and returned to the airport. the smoke was observed coming from first officer ' s side. after aircraft returned to gate, mechanic found p6-12 circuit-breaker with evidence of being overheated and terminal connector burned. nature of condition : smoke fumes odors sparks precautionary procedure : unsched landing part name : circuit-breaker part condition : failed",Yes
15,"strong odor of smoke in the flight deck. troubleshooting showed main deck cargo pdu 9r motor burned, tripping the circuit-breaker. and 10r overheated. both pdu ' s removed and cover plate installed. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : motor part condition : failed",Yes
16,"fas report burning rubber smell right side row 27. performed hi power engine run no smell or odor noted in cabin. ac ok to continue, performed smoke odor in the cabin ck iaw task 05-51-26 also no defects noted ok to continue.",Yes
17,"report of electrical odor on pushback with auxiliary power unit running. maintenance accessed the e&e bay and saw visible smoke coming from the batteries. the flight crew shutdown the aircraft electrical power. no circuit circuit-breaker had popped. maintenance found the right terminal lug out of the auxiliary power unit battery charger loose from the charger side, which caused to overheat condition. replaced the auxiliary power unit battery, auxiliary power unit battery charger, battery current sensor, circuit-breaker c24622, heat blankets, and wire #1101-06.the aircraft was grounded. nature of condition : smoke fumes odors sparks, over temperature precautionary procedure : deactivate system circuits part name : wire part condition : loose",Yes
18,"during amd shortly after engine start, smelled strong odor of sulfer. lasted several minutes. entire aircraft had this smell odor. started engines twice over 3-4 hour period. smell ocuured both times. forwarded report to smoke and fumes focus group. center out smoke or fumes in cabin conditional inspection no deviation from normal operating. procedure occurred nature of condition : smoke fumes odors sparks precautionary procedure : none part name : unknown part condition : odor",Yes
19,"flight attendant reported a brief moment of smoke, both visually and by smell from forward galley, spoke with flight crew, first officer could detect the smoke and flight attendant also around first class galley, white smoke was noted at top end of galley for a short time. no indications of lighting or any cockpit problems by crew noted. p6 panel backs up to galley. accomplished smoke oder inspection iaw mm 5-51-26-800-801c. found galley g2 work light with three burned out lamps, replaced the lamps, operation check good. also found the l1 door. flight attentant work light with burned bezel assembly, replaced the bezel and lamp, operation check good. inspected behind p5 and p6 panels, galley g1 and g2 circuit-breaker panels, galle nature of condition : smoke fumes odors sparks precautionary procedure : other part name : bezel part condition : burned",Yes
20,"aircraft grounded - smoke odor in cabin passing 12000 feet ; it was a burning electrical burned popcorn smell. odor pre-valve ent in rows 10-14 with a slight haze present. accomplished motor control module 05-96-70 to troubleshoot odor. found faulty ballast first officer right ceiling light at row 18. removed and replaced light assembly per amm 33-22-00, no further odors noted.",Yes
21,fa reported electrical burning odor in 1 left lavatory. complied with before next flight no go odi procedures no fumes or smoke noted by flight crew ok for sevice inspected light ballist water heater no trouble found. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : unknown part condition : odor,Yes
22,"flight attendants in forward part of cabin and forward galley reported heavy smell of fuel and oily exhaust type smells. pacs in forward first class reported this too with a seat tering of people in the rear reporting the smell. no smoke just smell. smell dissipated after engines shutdown at gate. rii : w ref no go odi 21-72. accomplished fim 21-22-00-81-811. inspected lt right acm for leakage and contamination, none found. no leaks noted from auxiliary power unit. no contamination found in auxiliary power unit inlet. no active hydraulic leaks in wheel wells. performed duct burn out per amm 21-53-00. no abnormal odors detected. replaced coalescer socks prior to and after completing duct burn out. ok for service. ( lp# 5618286 )",Yes
23,burning smell in the cabin. ; strong electrical burning smell in cabin last 5 minutes of flight. smell stronger forward in cabin. odor dissipated upon landing. odor not detected in-flight station. all aircraft indications normal. trouble shot per fim task 21-00 task 806. found recirculation fan circuit-breaker tripped. operation check and leak check ok.,Yes
24,flight att reported strange smell aft galley possible plastic smell turned galley power off smell went away cw fim task 21 - 00-task 806 ( smoke or fumes in the cabin ) right & right ' d cabin sidewall light @ 28 ; 29 def iaw amm 33-21-00. ramp reported foul odor in aft cargo. appearnce removed soggy towels & cleaned aft cargo,Yes
25,at approximately. 1000 above ground level the left aft lavatory smoke detector went off and there was an environmental smoke smell noticed by both pilots and both rear flight attentants. no visible smoke or fire. lavatory & trash compartment was checked. smell dissipated rapidly and was gone when we cleared runway. smoke detector stopped sounding after clearing runway. accomplished no go odi prevention form. high power run and duct burn out. no odor noted. replaced coalescer socks. ref amm 21-20. crew smoke and fume questionnaire completed and atl mc advised. see log 5529160 for corrective action of lavatory light ballast and smoke detector activation. ( lp5529158 ),Yes
26,"during descent, with throttles at idle passing 16,000 ', crew noticed faint odor of burning tires. no visible smoke observed by crew during flight. odor lessened until on final approach and then grew slightly stronger. no other unusual indications observed. no warnings, cautions, eicas or status messages noted. no noticeable smell noted by mx. inspected mec compartment for any unusual smell none noted. checked equipment cooling exhaust no smell noted. opened and inspected aircraft compartments no oil or hydro or smell noted. ran auxiliary power unit and packs full hot and full cold with no noticeable smell noted. inspected all cargo bays for any spills or odors, none found. performed air conditioning system oil contamination removal pro nature of condition : smoke fumes odors sparks precautionary procedure : none part name : unknown part condition : odor",Yes
27,during the descent an electrical buring odor was noticed on the flight deck. the flight attendants said it was eminating from the aft galley. the odor dissipated. maintenance removed and replaced right recirculation fan iaw amm 21-25. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : fan part condition : odor,Yes
28,"during decent, aft fa called about an electrical odor coming from forward galley and first cabin. ran qrh, turned off galley power, odor subsided. called back few mins later, the odor was starting again. continued qrh until landing. troubles hot the aircraft after smelling the electrical odor. checked seat 2ab where the odor was noticed. found no indication. forward of the aircraft was an odor outside. checked the e&e forward nose, aft tail section, could not duplicate the odor or find any indication of burning. ran the auxiliary power unit and both engines and found no burning or odor. complied with pneu ematic dis cabin smoke odor ts flow chart jic 2120-2367. no odors detected. performed high power engine run w lt and right ac busses isolated dur",Yes
29,"on taxi out, there grinding noise and smoke bellowing out of the gaspers. the crew turned off the left pack and ran the smoke and fire, fumes checklist. the smoke cleared. cfr check out the aircraft. no fire detected. taxi back to gate. com plied with smoke fumes in the cabin insp per amm 05-51-56-2 and fim 21-00-01-3-0. found lt acm locked up and causing the smoke and smell in the aircraft. no other defects noted see wri 21-50 5841 for lt acm right & right corrective action. complied with smoke fumes in the cabin insp per amm 05-51-56-2 and fim 21-00-01-3-0. found lt acm locked up and causing the smoke and smell in the aircraft.",Yes
30,"odor through takeoff to 3000ft, the electrical burning odor eventually went away. checked circuit circuit-breaker, turned on all flight deck lights, checked e&e bay, ran left and right aircraft packs with auxiliary power unit, also with left engine. no electrical odor at any time. ok for service. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : unknown part condition : odor",Yes
31,"faint smoke odor after takeoff. dissipated quickly. performed smoke & odor in the flight deck inspection iaw amm 05-51-58-910-801c1. removed and replaced the left and right cabin air recirculation filters iaw amm 21-25-004-175, and 21-25-02-404-175. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : unknown part condition : odor",Yes
32,fa report electrical smell while using ovens in aft of business galley nr 232. found wire w074-0005-18 burned before connector d06118p. accomplished splice of wire w0074-0005-18 per swpm20-30-12. wire splice and connector d06118p is directly over forward part of business class galley right over chiller. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : wire part condition : burned,Yes
33,"fa reported strong odor in aft cabin during approach. found gasper vent fan inoperative and causing a burning odor. 2172. cabin odor was determined to be electrical not auxiliary power unit, performed a duct burn out & replaced the coalescer bags iaw amm 21-54. performed a verification flight iaw 9800204. no defects noted thru all phases off light. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : fan part condition : failed",Yes
34,"fa ' s report "" electrical "" smelling fumes, passenger also smells them, from about row 15 all the way to the back, but not in the galley. qhr3.1 followed through step 11. at that point all fumes were gone. we left items turned off, off for rem ainder of the flight. grounded - yes. consulted flight crew upon arrival and confirmed no smoke in cabin but strong electronic trical smell filling cabin and parts of galley. as a precautionary measure cw conditional inspection of cabin for smoke and fumes per amm 05-51-56-200-801. during inspection of all cabin electrical equipment, found strong and instant electrical odor coming from aft galley dual oven. smell filled entire cabin. also checked recirculation fans for obvious defe",Yes
35,aircraft was grounded. flight attendant reported strong burning odor in first class galley and 1l area with no smoke. removed and replaced recirculation air filter iaw amm 21-25-01. operational check good. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : filter part condition : dirty,Yes
36,"flight attendants reported the aft left lavatory smoke detector sounded. faint burning odor in cabin and cockpit. engine anti ice was selected on. shut-off galley power and upper sidewall lights iaw qrh. placed packs to full cold. smoke alarm stopped then came back for approximately 3 minutes. odor dissipated. diverted. flight attendant described sweet po llen odor, no smoke, that dissipated. performed nogo odi. performed takeoff engine power run with no smoke or odor.",Yes
37,intermittent electronic smoke smell reported aft cabin on aircraft left by both flight attd s and passenger ran both engines - one at a time - at high power and found no electronic smoke smell in entire main cabin. as per mm 05-51-26-800-801ci cw insp of electronic smoke. no defect noted also clean both engine blade due to eved iance of blade lube.,Yes
38,candle burning smell coming from the aircraft system during climb and descend in the forward cabin cockpit. performed conditional inspection no odor evidence found. aircraft ok to continue. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : unknown part condition : odor,Yes
39,"per flight crew, at idle descent 13,000 ft. at 280k airspeed packs on auto, hydraulic 3000psi, auxiliary power unit and bleed off, noticed possible electrical smell in cockpit no smoke visible. smell lasted 5 minutes. eicas caution for less than 2 seconds no time to read when noticed flight crew completed form 46-6020 smoke odor plane questionaire ref amm05-51-58-800-801c3 ( smoke od or inspection ). ran both engines and packs. checked equipment cooling and all four recirculation fans, no overheat hot to touch. ref amm 05-51-58-800-801c3 accomplished paragraph a through center. also inspected windshield heat at all positions no loose burned connections. checked all cockpit lighting for operation. no odor detected",Yes
40,"on final approach while passing 2000 feet, crew smelled a burning odor on the flight deck. captain noticed a momentary puff of smoke that dissipated quickly. odor seemed to dissipate, then seemed to return on taxi in. no visible smoke or odor detected in passenger cabin. mtc. found lt runway turn-off light switch failed burned. replaced left runway turn-off switch s1 per wdm 33-42-21. checks good. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : switch part condition : failed",Yes
41,"ship 989 - smoke - inbound to atl during taxi in the flight crew reported a dirty sock smell that became a visual smoke in the cockpit and cabin. corrective action : maintenance replaced lt thrust reverser accumulator gauge, cleaned auxiliary power unit inlet, and performed a duct burn out.",Yes
42,aircraft was grounded : flight attendant report a burning electrical smell throughout the entire cabin at the gate during boarding. maintenance determined the auxiliary power unit starter converter unit in the e&e bay had a burnt electrical smell and replaced it per amm 49-41-61. a satisfactory operational check was accomplished with no further odors noted.,Yes
43,"electrical smelling smoke imm nated from captain side of cockpit @ cruise level 360. smoke lasted approximately 2-3 minutes and then disipated. performed duct cleaning procedures, ref md10 mm 21-53-00-7. removed 3 coalescer bags, ran three engines. ran three pacs full hot for 15 minutes. shutdown engines and installed three new coalescer bags, ref md1 0 mm 21-54-03. ran three engines ( ref. jrh, all parameters normal ) and three pacs full hot. inlet turbine temperature 110 * f. performed gvi. checked e& e-compartment for any burnt wiring, smell or residual odor. checked lower cargo compartmen ts for odor. checked flight deck captain ' s kick panels, circuit-breaker panels for unusual smell or odor. nothing out of the ordinary",Yes
44,"strong burning odor in the cockpit and entire cabin during takeoff, climb and cruise. secured the left pack and odor dis sipated, processed crew smoke & fumes form. mainteanance found damaged connector ts433, replaced the connector assembly for the left inlet temperature bulb ts 433. verified no odor from left or right recirculation fans, no odor during nr 1 engine run. system operation was normal.",Yes
45,"during the middle of cruise flight, crew observed vo luminous smoke emitting from the grill plate above the oven, accompanied by a very strong electrical burning odor. crew shutdown all electricity in upper galley by pulling circuit circuit-breaker. smoke generation ceased immediately. on arrival troubleshot and found oven assembly rear fan motor stuck & burning. replaced the oven assembly and operation check ok iaw amm 25-32-00. inspected upper deck galley utility electric cont. panel all condition normal. nature of condition : smoke fumes odors sparks precautionary procedure : unsched landing, deactivate system circuits part name : oven part condition : failed",Yes
46,"burned rubber odor in the cockpit during taxi. odor went away and came back on power run up for takeoff. ran both engines up to high power and auxiliary power unit iaw jrh. ran with packs on off, engine anti ice on off, cargo heat on off. unable to duplicate at any power setting. while taxing to & from runup. we did notice a brief 10 second tire rubber odor when crossing runway 27 and another 10 second after turn when leaving runup pad. both disappated and smelled like tires when aircraft landed. no evidence of oil contamination or unusual burned rubber or oil odors during air conditioning system oil smoke fume contamination removal duct burn out iaw mm 05-51-56-2, and 21-00-21-2. aircraft ok for service. nature of condition : smoke fumes odors sparks precautionary procedure : return to block part name : unknown part condition : odor",Yes
47,"flight crew reported heater at the l1 door had a burned odor, shut-off and odor went away. it has previous history. replaced the heater iaw amm 21-45-23-404-002, operation check good. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : heater part condition : odor",Yes
48,"electrical odor and smoke in aft cabin. right recirculation fan inoperative. performed smoke in the cabin conditional inspection iaw amm task 05-51-58-910-801c1, replaced potable water compressor. operation check good iaw amm 38-15-01. removed and replaced right recirculation fan iaw amm 21-25-01. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : compressor part condition : burned",Yes
49,aircraft was grounded. sidewall panel at seat 17f reported to be hot to touch accompanied by a burning plastic odor. removed and replaced the forward hatch center panel heater strip iaw amm 21-45-05. system checks normal. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : heater part condition : odor,Yes
50,slight oily smell noted on pre-flight and on approach in cockpit. investigated no oil leaks or evidence of leak. did not smell oil smell. good for service nature of condition : smoke fumes odors sparks precautionary procedure : other part name : unknown part condition : odor,Yes
51,"smoke or fumes in cabin, source unknown. smelled fumes odor during descent below 18000 thrust lever idle crew debrief reveals, odor more oily and smokey. only during initial decent. performed smoke odor in-flight deck cabin check per amm 05-51-26. no defects. operated engines at part power 10 minutes bleed packs off 10 minuted bleed packs on. slight oily smell during first 7 seconds of engine run. none noted during folling 20 minutes of engine run. no further defects noted. ok for service. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : unknown part condition : odor",Yes
52,"crew report of odor in cabin prior to the lt recirculation fan eicas message, accomplished an in cabin smoke - fume conditional inspection iaw amm 05 - 51-56-201 and ecra 0500-01055. found the lt recirculation fan stuck, no other condition that can cause smoke or fumes observed. removed & replaced the recirculation fan iaw mm 21-25-01. ops normal. nature of condition : smoke fumes odors sparks, warning indication precautionary procedure : other part name : fan part condition : failed",Yes
53,"smoke odor at the ceiling near row 24, complied with amm 05-51-26 task 800-801c1. inspected wiring and ducting. no leakage or burned wiring. ran engines and packs, captain, first officer, flight attenuate and maintenance in area reported was unable to duplicate. no history of reported odor. ok for service. nature of condition : smoke fumes odors sparks precautionary procedure : unsched landing part name : unknown part condition : odor",Yes
54,"burning smell on flight deck for several seconds not from galley or ac eye o vents, no circuit-breaker popped. over-head pedestal flood light assembly found to be overheating. lamp assembly was replaced. no further notice of burning smell in-flight deck or galley. accomplished amm 05-51-58-200-801c1. found burning smell coming off of l707 aisle stand flood lt ref ssm 33-11-01 pg 102 sheet.",Yes
55,electrical odor in cabin dissipated when aircraft pack temperature turned down. no odor in cockpit. right & right cabin air recirculation fan iaw amm. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : fan part condition : faulty,Yes
56,"durnig flight, noticed electrical odor from row 47 which migrated to aft galley. crew turn-off cabin lighting and aft galley power and row 49 was reported by flight attendant also. odor has disappeared, not active iaw crew. confirmed electrical odor coming from over-head cabin lighting ballast at row 47. removed and replaced light assembly iaw mm 33-21-01-960-807. performed inspection task iaw amm 05-51-58-80, step e. no electrical odor. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : ballast part condition : odor",Yes
57,"after takeoff, flight attendant called and notified the flight deck of burning electrical smell from rear jumpseat area. flight deck area had a slight odor of burning oil but dissipated quickly. a few min later, odor from cabin rear dissapted as well. no other odor events as we continued to destination. on taxi in, did not start auxiliary power unit. a few passenger ' s also noted electrical odor near row 29. performed ts for cabin smoke odor per amos workcard 2120-2367. inspected both aft lavatory and over-head light fixtu res above aft fa seat for evidence of electronic issues - none found. dropped power supply unit ' s at row 28-29-30 abc de - no issues. inspected auxiliary power unit inlet and aircraft belly - all dry. performed aircraft duct burn out eith auxiliary power unit & engine air and changed coalescer bags. performed",Yes
58,"while experiencing st elmo s fire, a strong electrical ozone odor in the cockpit & cabin for 60 seconds, debriefed flight crew, static possible st elmo ' s fire, causing momentary odor. troubleshot iaw 05-51-58-910-801. inspected fuselage, all circuit circuit-breaker, electronic equipment bay, cargo bays, no abnormalities found, aircraft ok for service, ran both packs, no odor noted. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : unknown part condition : odor",Yes
59,"flight attendant reported a rubber like odor in the forward galley next to the flight deck door. had no odor in the flightdeck. checked the forward galley and noticed a slight odor, acrid. pulled the circuit-breaker for the coffeemaker. aircraft grounded. accomplished cabin odor troubleshot iaw task 05-51 task 814. found the nr 1 galley lower coffeemaker connector pin e with signs of overheating condition. checked, circuit-breaker pulled & collared iaw cmm 25-34-14 pg 117. the coffeemaker was removed iaw mm 25-32-01. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : coffeemaker part condition : odor",Yes
60,flight attd reported burning smell from aft galley reference fim 21-00-00-810-806 ran auxiliary power unit and engines with bleed souces isolated found no oil smells in cabin or cockpit areas. studied smoke oder questionaire filled out by flight attendant and flight crew. narrowed smell down to aft galley coffee warmer. found large amount of burnt coffee and carbon on and add emp : 009243 coffee warmers. underneath warmer. cleaned area and replaced both aft galley,Yes
61,"on final for landing, passengers in the forward portion of the cabin reported a "" burning smell. "" she turned off the cabin lights and the smell dissipated. no smoke was observed. right & right recirculation fan per amm.",Yes
62,"smoke warning message for the crew rest upper doo. brief smoke odor noted in cabin and flight deck. found lt heat exchanger broken and duct loose. found damaged left pack ram air scoop. removed and replaced left dual heat exchanger and ram air inlet duct iaw amm 21-52-01, 21-52-22. replaced ram air inlet door seal assembly. replaced the lamps in the stair lights iaw amm 33-29-15, operation check good. no evidence of smoke odor. nature of condition : smoke fumes odors sparks, warning indication precautionary procedure : unsched landing part name : heat exchanger part condition : broken",Yes
63,"strong burning plastic smell in cockpit, no smoke emergency exit light in forward galley and cockpit illuminated during cruise. lights then went out during descent. no smell in main cabin. right & right battery charger per amm.",Yes
64,"aircraft was grounded : pilot reports during early portion of descent smelled an acrid, buring oil smell for about 3 minutes after which it slowly dissipated. maintenance peformed smoke odor fumes initial troubleshooting iaw job card 05-96 - 70. found oven to be source of odor. removed and replaced forward galley oven iaw eso 8922, cmm 25-31-40. operational check ok. no odor noted.",Yes
65,"suspicious odor reported by flight attendant in cabin around row 20. performed smoke or fumes in cabin conditional inspection iaw amm 05-51-56 and fim task 21-00 task 806. opened compartments and ceiling panel in cabin area 1718 19202122 abc and inspected cabin equipment, electrical connections and ducts. found burn mark and electric smell @ ceiling light ballast and bulb @ 171819def.rr ceiling light ballast assembly @ 171819 def",Yes
66,"aircraft was not grounded. after 6 hours of flight, an electrical overheat odor was detected in the cabin. removed and replaced left lower recirculation fan iaw amm 21-25-07. leak and operational check good. nature of condition : smoke fumes odors sparks precautionary procedure : none part name : fan part condition : faulty",Yes
67,"momentary odor of overheating electronics seat 20c. lasted 10 minutes, then dissapated. performed amm task 05-51-26-800-801c1 thru step center ( 2 ) ( f ) ( 1 ). no smoke odor in-flight deck or cabin noticed at this time. performed high power engine run with packs on engine bleed on, engine generator on no odor noticed. removed and replaced recirculation filters as percautionary ref amm 21-25-01. ok to continue. nature of condition : smoke fumes odors sparks precautionary procedure : unsched landing part name : unknown part condition : odor",Yes
68,"smoke compartment upper door 3 eicas caution smoke is detected in the upper compartment at door 3. no smoke or fumes talked to inbound fa ' s. only 1 said she smelled smoke odor. fa showed me the location in the upper crew rest. inspected area for smell of smoke. upper crew rest smells funny, however its not a smoke odor. pilot wrote in separte log ( 5927909 ) that message went away after 20 min. inspected mat for faults and messages. no messages found. no history found. amm ref 5-51-08 nature of condition : false warning precautionary procedure : other part name : warning message part condition : false activation",Yes
69,the aircraft was not grounded. crew reported smoke at forward cabin ceiling. smoke dissipated when oven shut-off. accomplished fault isolation per amm 21-00-00. replaced forward galley oven iaw amm 25-32-02. operation check normal. no smoke noted. ok for service. nature of condition : smoke fumes odors sparks precautionary procedure : deactivate system circuits part name : oven part condition : smoke,Yes
70,"aft fa said strong smell of fuel only after landing. then smell dissipated by the time we arrived at the gate. no good i. has excessive amount of fuel in auxiliary power unit fuel line shroud drain. possible auxiliary power unit inlet contamination. ts fuel line shrouds for leaks, no further leakage was found, inspected auxiliary power unit inlet, inlet was clean and dry. cw amds no go odi pneumatic dist. cabin smoke odor troubleshooting wc 2120-2367, no fuel smell exist. dispatch approval mcc ( paul ). removed and replaced left & right coalessor bags per md88 amm 21-20, cks good. ( lp5812698 )",Yes
71,"during cruise, fa called & reported a hot, burning odor with no smoke or fire or sparks in the first class galley. followed qrh & fa advised she found the ife box as the source of heat. it was turned off. no odor in the flight deck. as a precaution pulled ife dc circuit-breaker in the flight deck.",Yes
72,"burning odor in the cabin. accomplished card 05-96-70 cabin odor troubleshooting. reaccomplished card 71-97-05 step 13, left right engine wash. no fumes, smoke, or odor n emergency declared. returned to departure, and aircraft was grounded. oted. operational check good. nature of condition : smoke fumes odors sparks precautionary procedure : unsched landing part name : unknown part condition : odor",Yes
73,"electrical burning smell in aft cabin area. turned off all cabin lights and smell did not go away. checked left found smell strongest at zone e right side rows 40-45, found all while performing inspections per amm 05-51-58 found electric lavatory and galley lights and equipment and no smell in those ar lights, seats, lavatory, galley electrical equipment, sdm ' s, galley al burning smell very strong in aft cargo. opened panels and fou eas. smell is prevalant in the last 5-7 rows of economy. removed lavatory fans no faults ref amm 05-51-58-800-801 c3 steps c1b-d4, c2 and water air compressor very hot to the touch and the fan motor ceiling panels and power supply unit panels and smell was not stronger in eit - c2c9h, smell disappated after af nature of condition : smoke fumes odors sparks precautionary procedure : none part name : compressor part condition : faulty",Yes
74,"during cruise flight, flight attendents reported a burning odor near seat 45 abc, turned off lights and looked for source, could not locate the source, but odor went away. one hour later the odor came back aproximately 5 minutes then went away. aft cargo & auxiliary power unit environmental control unit. ife comp inspected. crew ran both engines independently, recirculation fans & packs on, no odor was noted in cabin. nature of condition : smoke fumes odors sparks precautionary procedure : other part name : unknown part condition : odor",Yes
75,"elecrical odor noted in the cockpit, then cabin called reporting the odor, qrh for smoke, fire, and fume completed. returned to departure. right & right the right recirculation fan iaw amm 21-25-01. ops good, ok for service. nature of condition : smoke fumes odors sparks precautionary procedure : unsched landing part name : fan part condition : failed",Yes
76,"air turn back, due to after takeoff smoke reported in-flight deck and cabin - returning to lax. performed fim 71-05-00-815-811-p00 steps 1 & 2 no odor from either engine. completed fim task step 5 no evidence of fuel or hydraulic fluid smell also ran both packs to full hot cks ok. nature of condition : smoke fumes odors sparks precautionary procedure : unsched landing part name : unknown part condition : smoke",Yes
77,aircraft not grounded : immediately after takeoff electrical burning smell in cockpit for about 2 mins then dissapated. * supplemental action sect 4 : completed card #05-96-70 smoke oder fumes initial troubleshooting. performed engine and auxiliary power unit runs and accomplished pack burn. could not duplicate burning smells.,Yes
78,strong dirty socks odor started on descent at 5000 ft to landing. accomplished ecra 0551-01078 and pack burn. no smoke noted in cabin nature of condition : smoke fumes odors sparks precautionary procedure : other part name : unknown part condition : odor,Yes
