Id,Text,Label
31,"aft cargo bay right floor to sidewall support corroded between bs 727a to bs 767, rbl 23. right & right support iaw srm. nature of condition : other precautionary procedure : none part name : support part condition : corroded",No
32,lt outboard seat track corroded between bs 580 to bs 663. repaired seat track iaw srm.,No
33,air turnback-#1 engine fuel filter bypass light illuminated during climb out. right & right fuel igniter and fuel filer differential pressure switch iaw amm. nature of condition : warning indication precautionary procedure : unsched landing part name : pressure switch part condition : faulty,No
34,"vent outlet aft of aft pressure bulkhead on bottom of plane sheared at bs 1016, stringer 26r. repaired the drain tube assembly iaw ea. nature of condition : other precautionary procedure : other part name : drain part condition : sheared",No
35,"cracked stiffener inside the nr 1 pylon on inbd side, nacelle sta 290.",No
36,left hand outboard seat track at sta 510 has corrosion in stud hole that is beyond limits. replaced seat track iaw dwg and srm. nature of condition : other precautionary procedure : none part name : seat track part condition : corroded,No
37,floor beam tee fitting corroded at aft galley area rbl 47. right & right the tee fitting iaw srm and dwg. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded,No
38,aircraft in base maintenance : cracked left hand pressure deck skin at bs 663 between left butt line 31.83 and left butt line 40. repaired pres sure deck per srm 57-10-10-2r-3.,No
39,aircraft was in base maintenance. cabin floor beam at fuselage station 986 has corrosion around fastener holes between rbl 4 and rbl 32. repaired floor beam iaw srm 53-70-51-2r-4. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded,No
40,lt horizontal stab inspar rib 4 stiffener 1 cracked near lower radius. repaired per srm 55-10-09-2r-4,No
41,r1 door lower emergency light lens cracked. right & right lens per amm. nature of condition : other precautionary procedure : none part name : lens part condition : cracked,No
42,"aft cargo bay, bs 1420 - 1440, between stringers 28r - 29r intercostal forward attach bracket was found cracked.",No
43,emergency light housing and lens above the r1 door found broken. removed and replaced the housing and lens above r1 door. op checked good. nature of condition : other precautionary procedure : none part name : light part condition : damaged,No
44,"during takeoff roll, eicas alert, nr 2 engine thrust reverser message. aborted takeoff, approximately 70 knots indicated. cmc shows engine 2 reverser pressure sw fail, message no. 78353. applied mel 78-31-01a, cat ' center ', accomplished high energy stop in spection, no damage found iaw amm 05-51-10-202-001.",No
45,r1 door armed light is inoperative. removed debris from girt bar floor fitting. operational checked good. nature of condition : other precautionary procedure : other part name : fitting part condition : dirty,No
46,parts departing airplane 3 #2 engine exhaust nozzle outboard side forward fence has one fastener missing ( second from aft ). photo added hy lok fastener still in place installed new collar and secured ref srm 51-40-02.,No
47,"no lit off on #1 engine after start lever raised to idle. grounded - yes. performed electronic engine controllers built in test equipment test no faults, ( left ) ( right ) ignito right test passed, no history 30 days - engine start on ( right ) ignition good start no faults, ops ck good ref b737-800 amm 71-00 - 00. defect description was on right ign",No
48,inspection type : 2c lt wing upper bulkhead cap is cracked at sta. x ors. 402 and between stringer # 13 & 14. repaired cra cked lt wing upper bulkhead cap at sta. x ors. 402 and between stringer 13 & 14 iaw vt saa ea 011-5710-01-a8473 rev. ir and ups eo md11-5710-77655-a ( major ).,No
49,during inspection found crack frame bs 727b btw str 8r to str 9r at passenger cabin. performed permanent repair on frame localizer. bs727b btw str 8r to str 9r at passenger cabin asper era #576473-14ad rev.,No
50,aircraft was not grounded : emergency light row 18 is broken and does not illuminate the aisle. removed and replaced se at 18 emergency light housing iaw amm 33-51-11.,No
51,"ship 1819 - air turn back - due to mode control panel button stuck and afds unable to arm vertical navigation. contacted display and mcc via atl radio, after discuss ing approach requirements at destination and divert airfields, decision made to air return atl. no emergency declared with air traffic control. corrective action : cw overweight landing inspection, remove and replace afds mode control panel and performed return to service test. lp 6534652",No
52,seat 22f emergency light on seat is inop reseat socket at row 22 f. emergency light ops ck good nature of condition : no test precautionary procedure : none part name : socket part condition : loose,No
53,"left horizontal stabilizer in spar rib cracked at hss 138.70, on the second vertical stiffener at the lower end. repaired the rib iaw srm. nature of condition : other precautionary procedure : none part name : rib part condition : cracked",No
54,"cargo floor beam corroded at bs 778, left butt line 3. repaired the floor beam iaw ea. nature of condition : other precautionary procedure : none part name : floor beam part condition : corroded",No
55,flight deck ; first officer ' s seat track aft inboard is worn. right & right flight deck ; first officer ' s seat track aft inboard ; per amm 25-11-11.,No
56,right side horizontal pressure deck web cracked at bs 665 rbl 42 wl 200. repaired right side horizontal pressure deck web at bs 663-675 between rbl30 rbl60 iaw srm 53-40-51-2r-2 repair 2.,No
57,"r1 door will not close. grounded - yes. found bolt broken in upper link assembly, replaced bolt and lubed door ref amm 52-41-00. no adjustment needed. ops normal. nature of condition : other precautionary procedure : none part name : bolt part condition : broken",No
58,"forward cabin floor beam corroded at bs 312, left butt line 12, on the upper flange. repaired beam per srm.",No
59,"after engine start left engine was idling higher than right engine, item was crew deferrable. the deferral required more fuel to be added for flight. aircraft back to blocks, grounded by maintenance until deferral was complete and fuel was added.",No
60,"burning rubber smell believed to be associated with runway turn-off light activation, per amm 05-51-56. perform smoke & fumes in cabin condition inspection satisfactory, per mel 33-42-03. release aircraft cat center, notified mcc, mddr nr 139747, t i 20 : 18 yc. placard installed. lt runway turn-off lt sw burning smell. removed and replaced lt runway turn-off light, iaw ssm 33-42-02. operations check reference is amm 33-42-03201. operations checks good.",No
61,"exterior fuselage skin has evidence of corrosion and bulged skin at splice are bs 1455-bs 1462 str 30-str 28r. removed fasteners at sta 1459 str 28r to 28l and 1 ea shear tie at sta 1459 str 30-29r, iaw b757 srm 51-40-02. removed 1 ea she ar tie sta 1459 str 30-29l. removed corrosion and checked found material loss. remaining material. removed corrosion on strap and checked found material loss. alodine, prime & top coated area, iaw b757 amm 51-21-04-7 & amm 51-21-15 -",No
62,main deck sta 1741 frame splice doubler cracked. mrkd left sidewall between l13l - l14l removed and replaced per dwg afa 0 018,No
63,"vertical pressure web cracked at bs 663, left butt line 35. repaired web iaw srm.",No
64,"center cargo compartment fuse frame section removed to fom sta 1801 l47l-l45r. installed sta. 1801 frame section from longeron 47l at bp splice to 45r ref. installed frame splice at longeron 45r ref. ea 8 - 5310-t0363 251 "" fuselage main frame repair at sta. 1801 between l-45 and l46 right side "". "" major repair """,No
65,"bs 1620, was cracked at stringer 10r just forward of the frame. repaired iaw srm 53-60-03 and dwg 146n8738-18.",No
66,"deep blend out under lock fastener head exposing part of countersink that had light corrosion underneath on upper surface fuselage crown skin bs 1307 outboard of stringer 1r. the area was repaired iaw srm 53-00-01, rpr 29, fig 201. nature of condition : other precautionary procedure : none part name : skin part condition : corroded",No
67,"aircraft in base maintenance : aft cargo compartment intercostal broken between bs 747 and bs 767, between rbl 10 and rbl 12. replaced intercostal per 51-00-05-01.",No
68,flight deck floor is dented at bs 255 ; rbl 4 - left butt line 14 ; wl 207.54. flight deck floor dent at bs 255 rbl 4 to left butt line 14 repaired ea no : 1-a53-33179 rev 1.,No
69,the left forward entry door was extremely hard to arm. the aircraft was grounded and the door latch and lock mechanism was inspected internally and externally iaw amm 52-12-25. the assembly was cleaned and a satisfactory operational check of the door latch and lock was performed. the cause of the stiff arming handle is unknown.,No
70,"2 "" crack lt wing below #1 slat shgn 04sep19 18 : 09 mem u checked the general area for cracked material. using hfec ref ndt spm part 6. located a flaw indicating approximatly 2 inches in length. paint will need to be removed to determine the actual length installed repair per srm 57-10-00 fig 68 and ea # : 8-5730-t0349300 pt 1 - wings - plates and skins - lt wing leading edge, crack adjacent to the nr 1 slat track cutout.",No
71,ship 685 during initial inspection maintenance found crack on stabilizer strap sta 562 left butt line 48 at forward cargo compartment ( c1 ). stabilizer strap repaired per srm 53-00-51. ( lp 1812358 ),No
72,"lt horizontal lower skin has a crack at sta 129.5 10 forward of trailing edge. grounded yes. repaired lt horizontal lower skin at sta 129.5, iaw 737-800 srm 55-10-01-2r-11 repair 11. this is a cat b repair requires inspection at threshold of 56,0 00 total flight cycles, repeat inspects interval of 9,000 flight cycles.",No
73,"fuselage skin chafed at bs 847+4, bl 0. repaired skin iaw ea & er. nature of condition : other precautionary procedure : none part name : skin part condition : chafed",No
74,lt emergency light wired damaged at row 9. repaired wire per srm. nature of condition : other precautionary procedure : none part name : wire part condition : damaged,No
75,"left overwing slide inflation bottle pressure gauge needle was in the red zone. replaced the slide bottle iaw amm 25-65 - 02, and 25-94-27. ok for service.",No
76,"due to crew report of electric smell in-flight deck, accomplish "" smoke odor in-flight deck cabin conditional inspection "" iaw amm task 05-51-58-800-801-c3 as required. send completed questionaire form 46.6020 to tomc. locking to verify signoff unlocking to clear item. ref amm 05-51-58-800-801-c3 after crew debriefing the source of the odor was determined to be from the printer. ref log page 6534052 removed and replaced cockpit printer, okay, ref 31-33-01401. form 46.6020 completed and sent to tomc. sdr per gmm 04-20-16 created.",No
77,"external 540 skin splice damaged fasteners and skin damaged forward of sta 500d, above and below str. 21l. repaired skin iaw er and ea.",No
78,aircraft in base maintenance : cracked right hand horizontal stabilizer inner rib at lower end of 3rd stiffener forward of station 92.70. replaced rib per card 55-00-05-1.,No
79,aircraft in base maintenance : cracked right hand horizontal stabilizer inner rib at lower end of 3rd stiffener forward of station 92.70. replaced rib per card 55-00-05-1.,No
80,"aircraft was grounded. emergency declared. bos ord flight returned to bos account stabilizer trim inoperative. landing uneventful. removed and replaced stabilizer trim actuator per amm 27-41-71 ( aala20170822004 ), mach trim actuator peramm 22-11-24 ( aala20170822006 ), and elevator position sensor per amm 22-11-30. operational check good. nature of condition : flight cont affected precautionary procedure : unsched landing part name : sensor part condition : inoperative",No
81,r1 door cracked at #4 beam corner radius fillet region. right & right r1 door per mm.,No
82,"hot battery bus failed in-flight. crew called and advised that they had left, right, and center irss fail, fire detection and protection fail, and all spar valves fail. aircraft was grounded.",No
83,"forward wet area floor structure intercostal cracked between bs. 277 to bs. 294, bl 0. right & right intercostal iaw srm & dwg.",No
84,"air turn back declared emergency, climbing through fl200, outer pane l1 cockpit windshield cracked. right & right l1 window iaw mm.",No
85,"right horizontal. stabilizer lower skin, scan crack indication stabilizer sta 157.10, approximately 24 in aft of front spar. repaired per srm 55-10 - 01 repair 11. inspected per gmm 09-25-05.",No
86,"inspection type : c12 crack was found on stiffener ( pn : 111t2008-12 ) of center wing tank forward bulkhead, at sta 785 rbl 33. repair iaw eo b767-5740-58151-b.",No
87,aircraft was not grounded. seat mounted emergency escape path lighting at 28c inoperative. replaced emergency light and shroud ( aala202101069005 ).,No
88,first officer side emergency exit row lights came on and went off 3 times during flight. fa reported emergency lights came on at rows 11-16 first officer side. replaced emergency lights battery pack first officer side between row 11 and 12. ops cks good pe right mm 33-51-06.,No
89,lt main landing gear forward trunnion support fitting corroded. repaired fitting per ea. nature of condition : other precautionary procedure : none part name : support fitting part condition : corroded,No
90,"ref nr lp 9132172 b767-53-3-6165 cabin sta 325 rbl 19 floor beam found corrosion cabin sta 325 rbl 19 floor beam upper chord repaired as per ecra 5315-01113 rev - attached form 44.0008 item 1 to item 21 accomplished add emp : v913116 inspected by hx202044, approved",No
91,"door 1l emergency exit lights came on 45 mins into flight stdy at first then flickered. pres normal removed upper l1 door emergency exit light, inspected connection wires with no issues noted. replaced upper l1 exit light assembly ref amm 33-51-01. operation check normal. nature of condition : other precautionary procedure : none part name : light part condition : faulty",No
92,"during descent, l2 door made a squeal and vibrated the floor, a strong plastic burning odor in the l2 door area, no heat. odor dissipated after several minutes. performed visual inspection of aft cargo and bulk cargo no evidence of burning odor. found bulk cargo vent causing vibration to the aft galley floor associated with squeal forward bulk cargo vent fan. replaced bulk cargo vent fan. nature of condition : smoke fumes odors sparks, vibration buffet precautionary procedure : other part name : vent part condition : loose",No
93,passenger cabin aft wet area l2 door crease beam chord corroded between bs. 902 to bs. 1006. right & right crease beam chord iaw srm & dwg.,No
94,"left upper vertical pressure web sta.663. found between lbl40 and 31.8 3 at wl 194.0 crack in web, marked. repaired left upper vertical pressure web sta.663 found between left b left 40 & amperage ; left butt line 31.83 at wl 194.0 per srm57-10-10 repair 3, alt.2.. per srm 57-10-10 6b supplemental inspections as given in table 204. initiate adi p to "" accomplish initial inspctions on or before the aircraft reaching 56,000total flight cycles. perform repeat inspections at intervals not to exceed 36,000 flight cycles thereafter "" and ever 36,000 flight cycles and there after placed on dip to hfec and lfec cw at 56,000 flight cycles nature of condition : other precautionary procedure : none part name : bulkhead part condition : cracked",No
95,"corrosion level : 2 aft cargo compartment found 05ea shear tie corrosion at sta 1329, between s-39r and s-35l replaced per srm 51-40-02. nature of condition : other precautionary procedure : none part name : shear tie part condition : corroded",No
96,"sub threshold web corroded between bs 440 to bs 494, rbl 28. right & right web assembly iaw srm. nature of condition : other precautionary procedure : none part name : web part condition : corroded",No
97,"crack on the outboard flange of main deck cargo rail 189300-27 at sta 1790, near left butt line 98.20. 1. job completed and condition check normal.",No
98,"r1 door slide failed a latch release pull check iaw motor control module 25-94-11 3. a, 5. the aircraft was grounded. maintenance replaced the slide release assembly iaw mm 25-66-01, and performed a satisfactory operational check.",No
99,damage bracket no.4 engine right thrust reverser inner face upper bifurcation forward side.,No
100,"fuselage frame corroded at sta 303, str 17l. repaired frame per swa ea.",No
101,") during inspection, found a crack on the floor support between bs 328 - 344, left butt line 44. replaced iaw srm 51-40-02.",No
102,"during accomplishment of high frequency eddy current open hole inspection on all affected accessed fastener holes at left hand nose landing gear trunnion in accordance with ea 1-5310-t0362355 p1 step 2, found crack indication on fastener hole at station 583 longeron 49 left. left hand nose landing gear station 583 longeron 49 left removed and replaced as per srm 51-31-01-0g. fabricated longeron as per douglas drawing aca3796 revision a. repair classified as major per gmm 6-2-100.",No
103,aircraft was not grounded. aft escape slide light at l2 door is inoperative on test. replaced battery pack ( m1673 ) per mm 33-51-06 on l2 door escape slide light. operations check normal.,No
104,forward lower emergency flashlight retainer strap broken. right & right strap per sip. nature of condition : other precautionary procedure : none part name : strap part condition : broken,No
105,lt pylon outboard slat rub pad cracked in radius. nature of condition : other precautionary procedure : none part name : rub strip part condition : cracked,No
106,forward passenger door girt bar fitting corroded at bs 344. right & right fitting iaw srm and dwg.,No
107,both emergency lights on upper deck right emergency door inop,No
108,"aircraft performed an unscheduled landing at jfk due to crew oxygen cylinder with low pressure and during cruise at 37,0 00 feet and the oxygen pressure drops 250 pounds per square inch with 1 hr. maintenance personnel performed an oxygen crew inspection iaw amm 35-12-85, detecting oxygen bottle manometer was indicated 0 pounds per square inch ; so the oxygen cylinders were replaced and leak check was performed iaw dmc-b787-a-12-15-08-00b-200a-a, tested correct. the overweight landing condition inspection was not necessary due to that the landing condition values were within limits iaw dmc-b787-a-05-51-01-00b-311a-a, table 5, all correct.",No
109,aircraft was not grounded. emergency escape path proximity floodlight aft of r2 door at g4 galley is damaged. removed and replaced floodlight iaw wdm 33-51-21. operational check good. nature of condition : other precautionary procedure : none part name : light part condition : damaged,No
110,"common to stringer circuit-breaker attach angle corroded at bs 259.5+1.5, str 12l, slotted hole. right & right stringer clip iaw srm and dwg.",No
111,"vertical pressure web cracked at bs. 633, left butt line 35. repaired web iaw er and ea.",No
112,"ship 3805 - air turn back - pressurization. during climb through 10k feet, aircraft would not pressurize in auto or manual mode-s. corrective action : performed pack controller built in test equipment check. #1 controller faulted high flow rate outflow valve open. #2 controller checked good. replaced #1 controller and aft outflow valve precautionary. single pack confidence check good. air craft returned to service. ( 4979342 ).",No
113,flight deck comp auto temperature control inoperative. removed and replaced flight deck trim air modify valve iaw amm 21-61-07. normal.,No
114,"right after takeoff, heard about 5 compressor stalls from the no 3 engine also noticed flashes out of the right window. n1 exhaust gas temperature showed flucuations until power was reduced to climb power takeoff was max thrust engine operated normal remainde right of flight did not shut the engine down no engine parameters exceeded. removed and replaced number 3 engine hydro mechanical unit iaw am m 73-21-01-4-1. requires applicable adjustment test and procedures per amm task 71-00-00-700-809. performed ground il de check, flight idle check and max power assurance check engine run per md11 amm 71-00-00-5-1, all parameters are within left imits. aircraft ok for service.",No
115,lower center cargo upper center door jamb suspect with crack at door drive motor fitting attachment at station 1746. center rack at lower center cargo upper center door jamb at door drive motor fitting attachment station 1746 carried out repair as per srm 53-50-15-2r figure 201 repair 2. repair classified as major per gmm 6-2-100.,No
116,passengers in 30ab reported burning rubber smell. flight attendants and relief pilot confirmed. searched area for possib leading edge causes nothing found. after approximately 10 minutes smell dissipated. maintenance inspected seats and found no damages nor signs of burns. replaced seb and spm as a precautionary.,No
117,"a crack indication was found on the floor support, bs 328 - 344, left butt line 45. replaced the floor support iaw drawing 141a540 0, and rd 51-00-05-1.",No
118,"main cabin seat track at bs 758 had broken lobes. removed and replaced the seat track section iaw srm 53-70-00, fig 2, sheets 1-2, vol 1.",No
119,while performing left hand wing center section front spar lower chord repair ( snrm no. n00486 ) found 01 each existing oversized hole at lower chord station 1035 left buttock line 89. left hand wing center section front spar lower chord repair ( 01 ea ) existing oversized hole at lower chord station 1035 left buttock line 89. repaired as per ea # g-5710-t0359861 p1. title : fuselage - main frame - deviations to sb-777-53-0087 and srm 57-10-10 repair 1 ï ¿ ½ oversized holes on wing center section front spar lower chord * this ea deviates from eo - 5310 - e0332629 i. repair classified as major per gmm 6-2-100. ( special non-routine maintenance form #n00486 and #n00521 for details ).,No
120,lt horizontal stabilizer upper forward sliding seal cracked right & horizontal stabilizer ; upper forward sliding seal ref amm 53-31-31insp p44,No
121,"( aircraft 6801, low pressure 1064072 ) center wing box upper surface beneath cabin floorboard has 4 sq in exfoliated corrosion under lt sta 1020 sidewall beam. dot 127-014. removed corrosion from main cabin center wing box upper surfaces lt sta 1020 high estimate reading. repaired area lt sta 1020 iaw era 576650-14 rev original.",No
122,"aft stairwell, ceiling emer light inop. found broken wire at the maintenance splice. crimped on new pin per amm 20-50 and reconnected splice. ops checks good.",No
123,the aircraft was not grounded. lens cover of emergency exit escape path light located on wall in between first class and forward galley came off. replaced emergency exit sign light assembly and lens per amm 33-51-01. ops ck of emergency lights are good. nature of condition : other precautionary procedure : none part name : sign part condition : defective,No
124,emergency exit sign missing at knee area of seat 20a. replaced emergency light assembly iaw amm 33-51-01-960-802. ok for service. nature of condition : other precautionary procedure : other part name : sign part condition : missing,No
125,"during ndt hfec roto inspection of nr 1 pylon upper drag fitting iaw ndtm part 6, 51-00-16 crack indications were found at hole 2. repaired hole 2 iaw ecra 5720-031930.",No
126,"cabin seat track corroded between bs. 380 to 480, rbl 24. right & right seat track iaw dwg and srm.",No
127,right horizontal stabilizer upper sliding seal cracked. right & right horizontal stabilizer upper sliding seal per mm ref 53-31-31,No
128,aft galley door slide lanyard came off. replaced the slide iaw amm 25-62-00.,No
129,loose floor door mounted evacuation slide bracket right side at forward galley area. secured bracket iaw amm.,No
130,corrosion level 2 : during inspection found coorosion in main cabin on top side of support sta 1644 bl-0. floor support was replaced.,No
131,"cracked left horizontal stabilizer machined in spar rib, first vertical stiffener at the bottom of hss 92.70. repaired the rib iaw srm 55-10-09-2r-4. nature of condition : other precautionary procedure : none part name : rib part condition : cracked",No
132,"( aircraft 6706, low pressure 6325942 ) seat 19d seat trim and emergency light damaged. corrective action : secured seat trim installed new e - path light as per b757 amm 33-51.",No
133,r1 door slide girt bar out of adjust. right & right slide assembly per amm.,No
134,photo luminescent light track damaged. right & right strips iaw amm.,No
135,"crack on right cusp web sta y=715 btw x= - 44 and x=-54 at passenger cabin. cusp web was repaired per srm 53-00-55, 51-10-04, and51-41-02. nature of condition : other precautionary procedure : none part name : cusp web part condition : cracked",No
136,"main cabin floor intercostal at bs 344 to bs 360, left butt line 11 cracked at upper flange holes. grounded - yes. recieved new int er costal pn 141a5410u148 po : 904730.2, located, drilled and deburred iaw bac dwg 141a5400 rev a.",No
137,right overwing emergency exit sign mounting bracket broken. right & right sign assembly per mm. nature of condition : other precautionary procedure : none part name : sign part condition : broken,No
138,b737-57-3-0567 main cabin center wing tank attached fitting cracks sta 540 left butt line 7 mkd dot ref nr 99867237. removed and right eplaced fitting at main cabin center wing tank sta 540 left butt line 7. iaw srm 51-40-02 & 51-40-05. fuel vapor barrier and sealant will be performed on nr 99867457 cw inspection.,No
139,aft cargo bay forward right floor to sidewall support corroded between bs 727 to bs 747. right & right support iaw srm and dwg. nature of condition : other precautionary procedure : none part name : support part condition : corroded,No
140,"forward cargo bay intercostal support angle cracked at bs 440, left butt line 24. repaired angle iaw srm and dwg.",No
141,"forward cargo lower door sill web corroded between bs 440 to bs 494, rbl 25. right & right web iaw srm & dwg.",No
142,"inspection type : 2c lt center landing gear forward door forward frame is cracked. removed and replaced cracked lt center landing gear forward door forward frame, iaw md-11 srm 51-33-01 and 51-35-01. ( minor )",No
143,"aircraft was grounded : system a hydraulic fluid loss, flight declared emergency and diverted to iah. replaced packing at pressure switch and module interface iaw amm 29-31-12-401, leak and operation check good.",No
144,corrosion level : 2 forward cargo compartment found 01 ea shear tie surface corrosion at sta 654+22. between s-37r and s-36r. replaced shear tie. ( lp 1474801 ),No
145,"inspection type : 3c center cargo comp longeron 33r splice cracked inside channel at sta 5-123. removed cracked splice, fabricated and installed in center cargo longeron 33r at sta 5-123 iaw srm 51-33-01. ( minor )",No
146,"( aircraft 6712, low pressure 1091702 ) awr corrosion sta : 1470 left butt line stringers 2.90, 10.45, 16.10 sta. 1510 rbl stringer 2.90 on at aft cargo compartment floor structure. ( c2 ). corrective action : summary : nrc 463 corrosion level 2 ; stringers sta 1470 left butt line 10.45 and 16.10 and sta 1510 rbl 2.9 on at aft cargo compartment floor structure. were repaired per srm 53-00 - 53 repair 1 par. 4 fig. 201.",No
147,aircraft not grounded : autothrottle uncommanded disconnect with red light flashing. attempted reconnect failed. removed and replaced left autothrottle servo motor iaw amm 22-31-91.,No
148,"corrosion found on the left wing lower skin, lws 540 drag link, the corrosion was busting through the sealant about 2-3 inches aft of front spar. repaired the left wing lower skin iaw ea 280942.",No
149,passenger comp floor structure wet area intercostal sta. 344-360 left butt line 22 cracked. grounded - yes. removed and replaced intercoastal iaw b737-800 srm 51-40-02. dot removed. nature of condition : other precautionary procedure : none part name : floor support part condition : cracked,No
150,"with autothrottle system turned off at the gate we noticed autothrottle motion of the motor. also experienced a surging of the a t for about 10 seconds during level off at about 12,000 '. no motion of actual throttles other than feeling the autothrottle system pulsing causing a slight wiggle of the throttle levers. grounded - yes. issue at gate was due to technician reseting speed break auto stow actuator as part of over night maintenance. for inflight faults, removed and replaced fcc-a iaw b737 - 900 amm 22-11-33-000-801 and amm 22-11-33-400-801, operation check good. llm maintnenace test good iaw dfcs line replaceable unit replacement t estimate for dfcs at group #49 - amm 22-11-00201.",No
151,"lower portion of nr 4 seat track damaged at bs 663+10, rbl 45.5. right & right seat track per srm and dwg.",No
152,"forward cargo bay intercostal cracked at bs 500, left butt line 25. right & right intercostal iaw srm and dwg.",No
