Id,Text,Label
11,"at cruise altitude fl340, level two flap disag alert left flaps drooping 1 * outboard and initially 5 * inboard and continued until droop was 11 *. with the autopilot holding the ircraft level the control yoke was displaced a few degrees left. flap handle was fully up until configuring for landing. alert cleared descending below 18000ft. handle was still up. installed left inboard flap transmitter bracket assembly ref smp. re installed left inboard flap position transmitter ref amm 27-54 - 04-4. adjusted left inboard flap transmitter ref amm 27-50-00-5. indicator are good. boxes have cleared. still requires llm check. performed autoflight autoland test on ffc 1 and 2 and all test pass ref maintenance manual 22-00-00-5. ok for service.",Yes
12,"a autopilot selected airplane rolled hard right a autopilot disconnected. b autopilot normal. grounded - yes. dfcs fault review resulted in a code 22-11145 ( aileron position fail fault ). while checking aileron position sensor rigging, found a large split between a and b channels. replaced the aileron position sensor per amm 22-11-29401. op checks good per same.",Yes
13,"aircraft not grounded : pilot reports uncommanded disconnect of right autopilot during cruise. right autopilot, right f light director ( no land 3 ) re-set asa, re-engaged right autopilot and uncommanded disconnect again. maintenance is current ly working this event.",Yes
14,"air turn back declared emergency, stabilizer out of trim light illuminated with autopilot engaged autopilot was not trimming. right & right stabilizer trim motor per amm.",Yes
15,airplane rolled left with spoiler deployment with autopilot on or off all speeds. also felt it when actuating ailerons while flying manually ( some left roll pressure when ailerons neutral ). ground spoiler flight deck check is ok. did flight and ground spoiler visual check. 2 panels on left wing. 1 panel on right both ground & flight spoilers airplane was trimmed right ( to the right ). found spoiler cable 15a broken in right wing just outboard of right landing gear. replaced cable per amm 27-60-00 and adjusted per amm 27-60-00. performed operational check per workcard 2760-7293 operation check good all. ( lp5846732 ),Yes
16,aircraft not grounded : stabilizer out of trim illuminated at level off fl350 with a autopilot engaged witout warning aircraft pitch ed down aggressively wen 800 feet down autopilot and autothrottle were manually disengaged using trim switch on yoke aircraft returned to proper trim as per qrh autopilot and autothrottle not used for remainder of flight. mel 22-01a. * supplemental action sect. 4 and 5 : removed and replaced fcc ch a ( #1 ) iaw amm 22-11-33 performed land verified test iaw amm 22-11-00 - 700-801.,Yes
17,"aircraft was not grounded : during climb, autopilot engaged for approximately one second then began to roll left, followed by autopilot disconnect and aural warning on two attempts. replaced autopilot aileron switch iaw amm 22-11-12, operation check good.",Yes
18,"aircraft was grounded : aircraft rolls to right with flaps extended to 30 degree aileron trim4-6 units left to maintain level flight wind from the right on landing. accomplished fim 27-51-00-990-824. removed, trimmed and reinstalled ramp tube slot door iaw fim 27-51-00. cleared and re-set all spoiler control modules. accomplished te flap test iaw amm 27-51-02-705-0 35. accomplished gvi of all flaps, slats, spoilers, ailerons and elevators. all appear normal and serviceable.",Yes
19,"after inflight use of speedbrakes, with speed brakes stowed. aircraft had a strong right roll tendency. no abnormal in dications. wings level flight required 2.5 units left rudder trim and 3 units left aileron. during approach had a strong right tendency with selection of flaps to 258 and 30. grounded - yes. performed gvi of flight controls, found the inboard roller on the right trailing edge flap ( outboard ) has broken off and departed the aircraft. installed right outboard aft flap per b737-900 amm 27-51-22-400-801. operation check good.",Yes
20,"aircraft was grounded : flight returned to ord on account of autopilot trim faulted. an emergency was declared and the f light landed overweight without incident. maintenance reports dfcs built in test equipment shows fault - autopilot disc chan-a vertical navigation speed laternal navigation engine - ran line replaceable unit test. had fault speed stabilizer chan-a elevator pos sen-1. maintenance replaced elevator pos sensor m929 iaw amm 22-11-30-400 - 801, no help. maintenance removed autopilot elevator actuator system a iaw amm 22-11-26. accomplished autopilot elevator actuator adjustment and test iaw amm 22-11-26-820-801. all indication normal, ok for service.",Yes
21,"ac shifted to left wing low corrected w rudder trim. ac then had un cmmnded rudder shift to right low per crew debrief captain no tice yoke slightly off to the left or aileron corrected it by rudder trim. after 30 seconds aircraft rudder shifted to the right. reports shows rudder pedal reads 1.5 and rudder reads - 1.4. autopilot was on the whole time. as precautionary removed & amperage ; replaced cam follower bearing per amm ref 27-11-81-400-802 up to steps center ( 7 ). cw with amm task 27-11-81-40 0-802 steps center. ( 8 ) thru ( 12 ). ops ck good. inspected aileron and speed brake cables and pulleys, no abnormalites noted. aircraft ok for service - end - rii inspection cw iaw gmm 09-25-05.",Yes
22,"during approach, lowering flaps from 20 to 25, with wings level. lt autopilot used 2 units lt wing down to maintain heading. with autopilot disengaged, aircraft had a strong right roll. 2 units of lt trim required for trimmed flight. preformed inboard d aileron droop ck iaw mm 27-11-00-5 item ( j ). no defects noted, all measurements within limits. preformed spoiler float ck iaw fim 26-71 tree 803. no defects noted. all flight controls on both wings were operating the same between the lt and right wings. iaw mm 27-01-00-5-0, rudder & lateral trim is an economic issue, not an airworthiness issue. there is no aileron & rudder trim limits for in service airplanes. unable to find any defects at this tie aircraft is ok for service.",Yes
23,"aircraft was grounded : flight diverted to lhr on account of rudder issue. multiple uncommanded left yaw inputs ( no rudder input ) and autopilot engaged at fl 360, m.83 and 275 knots indicated air speed. emergency was declared. maintenance reports due to ahm faulting center pcu, removed and replaced center rudder pcu iaw amm 27-21-11. all tests passed okay.",Yes
24,"at fl 370, cruise flight autopilot eicas off. re-engaged the autopilot eicas off again. tried left and right autopilot, autopilot off quicker. center on again stayed on until descent, hs used autopilot off, descent to fl 280, non-rv sm hand roll difficult, flown approach. roll became looser while descending, flaps 20 landing. emergency declared and landing was gusty but normal. max auto brake selected early on approach. complete stop with no incidents. aircraft grounded. complied with fault isolation manual 27-11 ft 808, block 1 to 41. fault not duplicated on ground. performed mcdp test 7-30-40-67, all passed, no faults in previous or resent flight faults iaw amm 22-00-02. performed a detai",Yes
25,"autopilot on in vertical navigation, below path, throttles idle aircraft nose pitches down resulting in 6000 ' fpm descent with airspeed increase easing and speed brakes out. aircraft does not honor airspeed, vertical navigation path, or vertical speed. autopilot disengaged with very heavy nose do wing out of trim control pressures - needing several units of nose up trim to ar rest descent. this happened with both the left & right autopilots in descent approximately fl 260. followed fim 22-02 fault tree 838 fig 111 sheet 4. lt, center and right neutral shift transducers adjusted per mm 22-12-04-04 mcdp ground test 8 "" servo elevator "" performed per mm 22-00-02-02.",Yes
26,"aircraft was not grounded : during instrument landing system 35r stabilizer out of trim light came on jet did not intercept gs and trim wheel was no t moving with autopilot on, disconnected autopilot and a very sharp pitch up followed, but was able to trim with yoke switch, landed normally. replaced stabilizer trim motor and accomplished a satisfactory operational check per amm 27-41-7 1-000-801 and amm 22-11-81. ( closed )",Yes
27,"aircraft returned to platform due to during push back, it was detected spoiler asymmetry during flight controls check. maintenance personnel performed flight control test confirming that the lt spoiler did not return to neutral position iaw amm 27-61-00. aircraft was sent to the hangar to performed inspection ; it was detected flight spoiler nr 05 with high vibration. spoiler position sensor right t540 was replaced iaw amm 27-61-04, flight spoiler nr 05 was replaced iaw amm 27 - 61-11, flight spoiler adjustment was performed iaw amm 27-61-00. spoiler position sensor was adjustment iaw amm 22-11 - 27, all correct.",Yes
28,"discrepancy : lp 43593 - aircraft encountered a fault in the right flight management computer ( flight management computer ). simultaneously with this fault, an autopilot ( autopilot ) caution illuminated with an uncommanded "" nose down "" pitch in the aircraft with the autopilot engaged. immediate actions : autopilot was disconnected and nose down condition corrected. no further issues during the rem ainder of the flight. corrective action : the right flight management computer was replaced with operation check normal, and the autopilot system was functionally tested through all parameters with no issues noted.",Yes
29,"excessive right rudder trim ( 5 units ) req ' d to maintain level yoke during climb or on approach with flaps out. on ground during initial flap extension, right inbd aileron was noted significantly lower than left inbd aileron, but flight control check felt & looked ok. in-flight aircraft req ' da lot of left yoke input to maintain heading. then trimmed it out with 5 units right rudder trim in cruise, with throttles back. 2.5 units right rudder trim req ' d with flaps out needed 4.5 units right rudder trim. corrective action : removed and temperature installed left inboard aileron outboard pca requires torque and rig ( bw 146 41 ) circuit-breaker ' s pulled : ( 12 ) 1 ) left engine pump depress 2 ) electronic cnt 1 3 ) electronic cnt 1 4 ) system pressure left 5 ) system pressure center 6 ) right engine pump d",Yes
30,autopilot on approaching 2600 ' in flight level change at approximately 210 knots indicated air speed aircraft abruptly pitched nose down missing alt captu re by roughly 200 ' requiring autopilot disengagement to correct aircraft. autopilot center was in-use.,Yes
31,"aircraft not grounded : pilot reports the aircraft rolls with speed brakes extended. aircraft rolled laterally both ways when autopilot was disengaged. speedbrake was extended with autopilot engaged. maintenance accomplished fim 27-61-00, no faults noted. aircraft okay for service.",Yes
32,at cruise with autopilot a engaged we slowed down from m. aircraft pitch nose down as we slowed. autopilot was manually disconnected to correct altitude aircraft was out of trim in nose down. trim was 5 units from climbout until manually retrimmed. manually retrimmed to 6 units and re-engaged autopilot. no stabilizer trim change was noted during enti re 2.5 hour cruise segment. stabilizer out of trim light came on slowing 250 - 190 speed at 12000 feet. grounded - yes. found d 2257 disconnected on column switching module ( m1201 ). reconnected connector. performed repair confirmation iaw fim 22-13 task 808 step f. ops checks good.,Yes
33,"during descent from 15,000 to 11,000 in vertical speed with - 1 300 fpm selected, on the left autopilot, the aircraft pushed over to - 3 000fpm. disconnected the autopilot to pull-out of the dive and there was very heavy pressure on the yoke. had to trim nose up for about 5sec to relieve it. during the next descent from 11,000, it did the same thing. after being left evel at 10,000, we were slowing from 325kts to 250kts on the center autopilot and the aircraft began to descend on its own. the amber autopilot warning light come on along with the red autopilot eicas. replaced apcs electronic servo valve and elevator feel actuator, all tests passed ok. replaced lt fcc, all tests passed ok.",Yes
34,"ship 9550, the aircraft rolled aggressively to the right upon slat deployment during approach for landing. the roll reached 10-20 degrees of bank and then was correct back to wings level by the autopilot. no other fault messages or indications were observed. corrective actions : maintenance found the slat drum inboard actuator rod end broken in half and the actuator off the slat drum. a new left wing inboard slat drive actuator was installed. functional check was good, pe right b717 amm 27-90-00 720-801.",Yes
35,"aircraft was grounded : pilot reports while descending on the arrival approaching 10000ft-cleared to 4000 - left navigation, v navigation engages then clearance to descend to 10-000 170 knots selected level change and configured aircraft. thrust levers went uncommanded into toga, autopilot kicked off. mode control panel became unresponsive no fd on co-pilot side. tried recycling autopilot switch autopilot no response, tried recycling fd no response tried autothrottle re-cycle auto thottles kept trying to toga, airspeed and altitude on mc unresponsive windows were blank. maintenance removed and replaced mode control panel panel iaw amm. 22-11-34 and fcc a computer iaw amm. 22-11-33. ops. checked good. no faults noted. ( see sdr # aala201912229010 )",Yes
36,"aircraft was grounded : pilot reports while descending on the arrival approaching 10000ft-cleared to 4000 - left navigation, v navigation engages then clearance to descend to 10-000 170 knots selected level change and configured aircraft. thrust levers went uncommanded into toga, autopilot kicked off. mode control panel became unresponsive no fd on co-pilot side. tried recycling autopilot switch autopilot no response, tried recycling fd no response tried autothrottle re-cycle auto thottles kept trying to toga, airspeed and altitude on mc unresponsive windows were blank. maintenance removed and replaced mode control panel panel iaw amm. 22-11-34 and fcc a computer iaw amm. 22-11-33. ops. checked good. no faults noted. ( see sdr # aala201912249001 )",Yes
37,"during cruise flight at fl 380, the autopilot b disengaged. both a and b engage buttons were pressed, however neither autopilot would engage. the mode control panel led displays were blank and the back lighting was not illuminated. additionally the vertical navigation and laternal navigation selector button lights were flickering. this condition lasted approximately 30 seconds. normal indications were re-stored and the b ap was re-engaged. grounded - yes. ref b737-800 fim 22-11 task 801 accomplished dfcs built in test equipment test current status check ok. on flight review a channel no faults. on related flight leg b channel logged mode control panel fault 22-11607. performed fim 22-11 task 803 mode control panel test normal no faults logged. note on flight review no autopilot or flight director faults logg nature of condition : warning indication precautionary procedure : other part name : autopilot system part condition : malfunctioned",Yes
38,"during decent, 280 airspeed, at 15,000 ft, with right autopilot engaged, extended the speed brakes slowly, the aircraft turned 6 degrees to the left. performed operation check on spoiler system and found the nr 7 spoiler was slow to extend. performed functional and ops checks iaw amm 27-61 and the autoland unique test was successful. nature of condition : flight cont affected precautionary procedure : other part name : spoiler part condition : lack of lube",Yes
39,"during cruise altitude, first officer ' s autopilot reverted to cws-r ( control wheel steering roll ) the right wound not re-engage. also the first officer ' s navigation data display lost all of the enroute way points for appoximately 30 seconds. disengaged the autopilot and re-engaged in command a captain ' s side successfully. after that, noticed the first officer ' s navigation data points returned to display. there were no observed messages for either flight management computer. accomplished built in test equipment test of dfcs and land verify test per amm 22-11-00, no correlated faults. nature of condition : other precautionary procedure : other part name : autopilot system part condition : disengaged",Yes
40,"aircraft not grounded : pilot reports on approach, flaps selected 25 degrees, aircraft rolled right requiring 2 units left aileron to fly level. maintenance deployed all flight control devices and inspected for damage, no defects found. acc omplished built in test equipment test of all flight. control modules and operational check for the flap system iaw amm 27-51-00. system check normal.",Yes
41,"air turn back declared emergency, on climb out manual electric pitch trim not working engaged autopilot still no pitch trim complied with qrh normal flaps is landing overweight estimate 132k lbs. right & right stabilizer trim actuator per amm.",Yes
42,flight controls behaving hyper sensitive and do not provide the normal feedback pressure. on takeoff my normal flight control pressure caused a high rate of rotation that was even noticed by the non-flying pilot. during all phases of flight the controls felt much too light and caused excessive aircraft roll pitch changes for the given inputs. during configuration for landing after selection of flaps 1 we experienced an aircraft roll left then right but did not notice abnormal flap indications. on landing my normal pitch control to set the nose down caused full aft yoke movement to the stop but i did not feel the normal control feedback. grounded - yes. found elevator feel centering outer spring broken. repla,Yes
43,"aircraft not grounded - passing 9000 feet at 250 knots, laternal navigation vertical navigation engaged on path, autopilot rolled up to 28 left bank and stayed there. disengaged, rolled wings level. re-engaged autopilot, operated normally for rest of flight. accomplished dfcs ( digital flight control system ) built in test equipment test and found no current faults. reviewed previous leg fault history and found one fault, maintenance message : 22-11715 - enhanced digital flight control system : roll authority. accomplished fim 22-11-00-810-833 and all checks normal. accomplished built in test equipment test of both fmcs ( flight management computer system ) per fim 34-61-00, and both smyd ( stall management yaw damper ) per fim 27-32-00, all check ok, no faults noted.",Yes
44,"air turn back declared emergency, electric pitch trim inop both pilot yokes & both autopilot ' s air interrupt. right & right stabilizer trim motor assembly iaw amm.",Yes
45,"with right autopilot on, descending from 360 to 280 in vertical navigation. autopilot did not work properly and stop ( 1 ) rate of climb ( 2 ) capture alt of 280. autopilot did fly through 280 to aprox. fl279-2788, before disconnection of ap to stop descent and level off and return to fl280. task 22-00-02-742 reviewed flight fault history the mcdp no flight fault recorded, ran pitch check 4, 8, 30 check and 40 check iaw mm 22-10-00, operation check normal. nature of condition : flight cont affected precautionary procedure : other part name : autopilot system part condition : malfunctioned",Yes
46,"per flight crew : heavy delayed response in the ailerons and ratcheting noise heard during all roll inputs after takeoff. pitch inputs were normal. performed general visual in ww, forward e& amperage ; e and e& amperage ; e of aileron flight control cables, quadr ants and actuators found no discrepncies. crew gave verbal report of heavy racheting movement at all stages of flight with autopilot disengaged ( no autopilot ). verified yoke rachets past 8 units of trim on both sides but slighter louder and more obvious moving towards full right travel. recommend checking cable tensions and cable run for any obvious defects during fault is olation found ratcheting feel and noise coming from aileron tranfer mechanism, lubricated transfer mechanism paddle and",Yes
47,inspection type : na * supplemental sdr * emergency declared - * aircraft taken oos *. on descent autopilot was manually selected off elevators were excessively heavy to level off the airplane. autopilot re-engaged with an uneventful approach and landing. removed right outboard elevator actuator ref amm 27-33-30-00-801rr right outboard elevator actuator. complied with bow m d11-2730-00655.,Yes
48,aircraft was grounded : pilot reports intermittent autopilot pitch movement twitching in smooth level flight. note : upon descent fd bars & aircraft ( gold triangle symbol ) stayed together but pitched up & down relative to the horizon and autopilot followed this instrument movement on ca pfd only autopilot was connected to first officer side and although autopilot pitch was oscillating the first officer pfd was stable. maintenance found multiple attitude 1 signal faults on both dfgc s during fault review. replaced the #1 vertical gyroscope iaw amm 34-23-01. ops test good.,Yes
49,"on takeoff at ord, na dpi takeoff, engage prof at 500 ' above ground level at 1000 ' above ground level no prof ga thrust and speed saw it v2 plus 10 approximately 1 65 knots, pulled level change. tried to engage autopilot bout ied 250 knots at 3000 ' aircraft leveled at 5000 '. then started descent while accelerating. ap aid prof an fms speed work fine at cruise. at 250 knots, got slightly just ( 260 ) and got a slat overspeed warning but slats were retracted and the top foot above 300 k ts. during approach at approximately 2000 ' above ground level flaps 15 gear external ats off the afs went to ga mode pitch up. disengage ap. center ould no get system out of ga mode flew autopilot ats off with raw data no speed ball. thr",Yes
50,"on descent through fl210 aircraft below vertical navigation path aircraft aggresively pitched over. crew went to vs 1100 fpm and aircraft pitched over to roughly 5900 fpm. crew disconnected autopilot ( right autopilot was engaged ) crew tried center autopilot selected vs 600 fpm aircraft pitched over again to 5000 fpm. tried left autopilot vs and aircraft pitched over again - disconnected autopilot again. ts per fim 34-6 1-00-815-823-0, with no defects found. performed mcdp fault review per mm 22-00-02-2, no defects related to current wri since flight leg 56 & higher. removed and replaced mode control panel precautionary per mm 22-11-02-2, ops checks good. performed mcdp tests : 04, 30, & 40 with no defects noted per mm 22-00-02-2. aircraft ok for service.",Yes
51,"aircraft not grounded : pilot reports on instrument landing system approach autopilot a engaged. captured gp runway 9r. approximately. 2200 feet pitched down 8 degrees, then pitched up through glide path autopilot turned off, rengaged, same thing about 1100 feet. maintenance accomplished dfcs built in test equipment as well as land verify test iaw amm 22-11-00. head up display built in test equipment test accomplished iaw amm 34-36-00. no faults noted. autopilot a and b checks normal.",Yes
52,"on approach in navigation, autopilot engaged, aircraft made uncommented lt turn. once established on final approach autopilot fail ed & fd disappeared. removed & replaced the nr 1 fcc as a precaution, rts good, no faults noted iaw amm 22-01-03.",Yes
53,"air turn back, no emergency declared. aircraft oos, on takeoff aircraft flaps 5 deg clinging out aircraft wanted to roll right took left aileron to go strait went to level flight extended flaps and right inboard aileron full deflected as flaps are added rolls more right. right & right lt inboard pca at right inboard aileron. all ground tests checked normal iaw mm 27-11-48.",Yes
54,"enroute, autopilot a disengaged twice at fl340, in smooth air, no control force noted. autopilot re-engaged with no difficulty each time. aircraft grounded. dfcs built in test equipment message 22-11607 for previous flight on channel a only. accomplished fim 22-11 task 817. mode control panel for both channels passed. nature of condition : warning indication precautionary procedure : other part name : autopilot system part condition : malfunctioned",Yes
55,emergency declared - landed uneventfully * arff advised * not oc delivered * on climb out eicas message stabilizer trim 2 & sta b trim 3. autopilot disconnected unable to use yolk trim alt trim worked. changed 5814 & 5815 switches and rigged iaw amm 27-41-07-501 operation check good automatic stabilizer trim test operation check good iaw amm 22-10-00-715-165,Yes
56,"aircraft was grounded : pilot reports autopilot b disengaged while in level flight at fl380. altitude window on flight gu idance panel indicated 50000 and both flight directors disappeared. turned off both flight directors and then re-engaged both flight directors and re gained captains flight director, but not fos. altitude window showed 23800 after flight di rectors were re-set, actual altitude was 38000. selected laternal navigation and 38000, then vertical navigation and was able to engage autopilot. maintenance replaced dfcs mode control panel iaw amm 22-11-34. installation test good iaw amm 22-11-34. ops test good iaw amm 34-36 - 00.",Yes
57,"aircraft was grounded : pilot reports yoke positioned all the way left difficult to position other than left. turned on hydraulics and no change. looked outside window at wings, left spoilers were mostly all the way up. right wing no spoiler rs. maintenance found yoke set to aileron trim all the way to the left. re trimmed to neutral position and performed control wheen centering check iaw amm 27-11-00. operation check good.",Yes
58,"during cruise flight, autothrottles disconnected followed by all autopilots disengaged and left flight director failed. replaced the captain ' s asa iaw amm 22-14 and left terrain profiles mode iaw amm 24-32. autopilots & autothrottle checked iaw mcdp, ground tested, no faults at this time also replaced circuit-breaker.",Yes
59,"aircraft was grounded : flight crew reports that during climbout from sju with autopilot engaged, aircraft had 2 uncommanded elevator inputs which shook the control columns. 1st time was at fl180 and the 2nd was at fl260. maintenance currently wo rking this event. accomplished elevator position sensor test iaw amm 22 - 11-30-710-801.ops check good.",Yes
60,autopilot does not keep the same altitude with alt hold pitch mode set cmd a. engaged on a autopilot aircraft oscillates - + 50 feet up to 400 ft min when enguaged it pushed. replaced flight control computer iaw mm 22-11-33. operation check good. nature of condition : other precautionary procedure : other part name : computer part condition : faulty,Yes
61,"aircraft was grounded. on final approach at approximately. 500 the rudder kicked to the right causing nose of aircraft to swing rapidly without pilot rudder pedal input. yaw damper then disengaged with an amber caution light. removed and replaced primary rudder power control unit per amm 27-21-91. operational check good. nature of condition : flight cont affected, warning indication precautionary procedure : none part name : pcu part condition : failed",Yes
62,"during descent, in laternal navigation vertical navigation path, aircraft descended prematurely at a fix with an altitude restriction of 14,000 ', crossed the fix approximately 150 ' low. then aggressively pitched nose down and did not capture the next altitude that was set in the mode control panel, 13,000 '. disconnected autopilot a and leveled off. did not try autopilot b. aircraft grounded. accomplished dfcs built-in test equipment iaw fim 22-11-00-810-801. no current faults, leg 1 shows no faults, leg 2 shows message 22-21700 ch a, column override. this message confirms captain ' s description of channel a disconnect manually by flight crew. unable to duplicate faults iaw lwmp system, table 22-00-01-730-801, and hgs 4000, smm 34-36-00. land verify and hgs system test accomplished. al nature of condition : flight cont affected precautionary procedure : deactivate system circuits part name : autopilot system part condition : malfunctioned",Yes
63,"at 2800 ft, just after glideslope capture for instrument landing system with center autopilot engaged, autopilot abruptly pitched down toward f d, command indicating 8 deg. nose down. autopilot navigation disconnected manually to maintain aircraft control. glideslope indicator ication showed on glideslope through out. performed mcdp test 30 and 40 iaw mm 22-00-02, no fault noted. ok for service.",Yes
64,"autopilot "" a "" disconnected at fl360 just prior to descent with laternal navigation vertical navigation engaged. just prior to disconnect, elevator trimmed in the nose up direction. the airplane was slightly out of trim in the nose up direction after the ap disconnected. after manual trimming, the "" a "" autopilot was re-engaged and worked normally until it was manually disconnected on short final. grounded - yes. fault review showed maintenance message 22-11607, channel "" a "" vertical navigation path * laternal navigation engine. performed b737-800 fim 2 2-11 tk 803, ops normal line replaceable unit tests for mode control panel and stabilizer speed trim ops normal. released per mel 22-99c-autoland not authorized due. ran system test ref b737-800 amm 22-00-01 system op checks good no defects noted ref library test 49. this clears",Yes
65,aircraft was grounded. emergency declared. phx jfk flight. trailing edge flap disagree. flap handle placed to 30 degree flaps indicated 25 degree flaps. landing uneventful. removed and replaced right flap position transmitter assembly iaw amm 27-58-01. operational check good. nature of condition : flight cont affected precautionary procedure : other part name : transmitter part condition : faulty,Yes
66,"aircraft was grounded : pilot reports during climb out passing fl190, aircraft began pronounced yaw left to right. right autopilot then engaged left autopilot yaw stopped then started again slightly. shut-off left yaw damper yaw stopped. during this entire event there were no eicas message or warning lights displayed. maintenance accomplished built in test equipment on the lt and right yaw dampers. left no faults. right yaw damper faulted. no history on lt and right iaw fim 22-21-00. supplemental information : maintenance removed and replaced yaw damper pb panel iaw fim 22-21-00. ( closed )",Yes
67,"pdis 968 22-20 4737 14feb19 tlv fact u log pages : 3011346 3011350 repeat event : in vertical navigation path @ 350, decend ing to 210, actuator went from vertical navigation path to vertical navigation speed and pitched down agress iv ley to 10 deg nose low and over 7000fpm de scent. during descent, received yellow autopilot eicas. autopilot was disconnected and aircarft was manually establisg hed in a 1500fpm descent. autopilot ( center ) was engaged and nose aggressivley pushed over again. autopilot was disengaged. below fl200 autopilot ( left ) was engaged and did remain in vertical navigation path until approaching 10000 ' when it switched to vertical navigation speed and did not level at 10000 ' to reduce speed to 240kts per vertical navigation profile. mel 14feb19 15 : 02 tlv u released for",Yes
68,"aircraft was grounded : in level flight at 17,000 feet, 290 knots, with right autopilot engaged, the stabilizer out of trim light illuminated. per quick reference handbook, yoke electric trim was inoperative. manual trim unusually difficu lt to move but was operable. flight and landing uneventful. emergency declared. returned to phl. removed and replaced stabilizer trim motor iaw amm 27-41-71.",Yes
69,"aircraft was grounded : during climb indication of flap asymmetry occurred. after running flap asymmetry check list leading edge flaps transit amber light illuminated and stayed on for the duration of the flight. the aircraft returned to ont, an emergency was declared. the aircraft landed safely without further incident and was removed from service. * supplemental report : replaced flap slat electronic unit ( fseu ) ( aala202003059002 ) per amm 27-51-01. also replaced flap position indicator ( aala202003139019 ) per amm 27-58-02. accomplished a satisfactory operational check * ( closed )",Yes
